class,buo,bdc,spf,bco,all
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-hs.src.main.java.org.apache.hadoop.mapreduce.v2.hs.JobHistory,0,1,0,0,1
hadoop-hdfs-project.hadoop-hdfs.src.main.java.org.apache.hadoop.hdfs.server.namenode.snapshot.INodeDirectoryWithSnapshot$ChildrenDiff,0,1,0,0,1
JSONObject,1,1,0,0,2
AtomicInteger,1,1,0,0,2
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-common.src.main.java.org.apache.hadoop.yarn.webapp.NotFoundException,1,1,0,0,2
hadoop-common-project.hadoop-common.src.main.java.org.apache.hadoop.fs.shell.CommandUtils,1,1,0,0,2
hadoop-common-project.hadoop-common.src.main.java.org.apache.hadoop.io.MapFile$Reader$ComparatorOption,1,1,0,0,2
Cloneable,0,1,0,0,1
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-api.src.main.java.org.apache.hadoop.yarn.api.records.PreemptionMessage,1,1,0,0,2
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-server.hadoop-yarn-server-nodemanager.src.main.java.org.apache.hadoop.yarn.server.nodemanager.containermanager.localizer.event.LocalizationEvent,1,1,0,0,2
HdfsDataOutputStream,1,1,0,0,2
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-common.src.main.java.org.apache.hadoop.mapreduce.v2.api.protocolrecords.FailTaskAttemptRequest,1,1,0,0,2
hadoop-common-project.hadoop-common.src.test.java.org.apache.hadoop.metrics.TestMetricsServlet,1,1,0,0,2
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-app.src.main.java.org.apache.hadoop.mapreduce.v2.app.commit.CommitterJobAbortEvent,1,1,0,0,2
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-hs.src.main.java.org.apache.hadoop.mapreduce.v2.hs.HistoryClientService$HSClientProtocolHandler,0,1,0,0,1
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-common.src.main.java.org.apache.hadoop.mapreduce.v2.api.protocolrecords.impl.pb.GetTaskAttemptCompletionEventsRequestPBImpl,0,1,0,0,1
hadoop-common-project.hadoop-common.src.main.java.org.apache.hadoop.fs.shell.MoveCommands$Rename,0,1,0,0,1
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-server.hadoop-yarn-server-nodemanager.src.main.java.org.apache.hadoop.yarn.server.nodemanager.containermanager.localizer.security.LocalizerTokenIdentifier,1,1,0,0,2
hadoop-tools.hadoop-streaming.src.test.java.org.apache.hadoop.streaming.TestStreamingFailure,1,1,0,0,2
hadoop-common-project.hadoop-common.src.main.java.org.apache.hadoop.ha.protocolPB.ZKFCProtocolClientSideTranslatorPB,1,1,0,0,2
hadoop-common-project.hadoop-common.src.test.java.org.apache.hadoop.fs.viewfs.TestChRootedFileSystem$MockFileSystem,0,1,0,0,1
hadoop-common-project.hadoop-common.src.main.java.org.apache.hadoop.fs.s3.S3InputStream,1,1,0,0,2
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-server.hadoop-yarn-server-resourcemanager.src.test.java.org.apache.hadoop.yarn.server.resourcemanager.applicationsmanager.TestSchedulerNegotiator,1,1,0,0,2
DELETE,0,1,0,0,1
hadoop-hdfs-project.hadoop-hdfs.src.main.java.org.apache.hadoop.hdfs.server.namenode.startupprogress.StepTracking,1,1,0,0,2
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-core.src.main.java.org.apache.hadoop.mapreduce.v2.LogParams,1,1,0,0,2
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-server.hadoop-yarn-server-nodemanager.src.test.java.org.apache.hadoop.yarn.server.nodemanager.DummyContainerManager,1,1,0,0,2
PathIsNotDirectoryException,1,1,0,0,2
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-server.hadoop-yarn-server-resourcemanager.src.test.java.org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair.TestFSSchedulerApp,1,1,0,0,2
GetApplicationsResponseProto.Builder,0,1,0,0,1
ResourceRequestProto,0,1,0,0,1
hadoop-common-project.hadoop-common.src.test.java.org.apache.hadoop.security.SecurityUtilTestHelper,1,1,0,0,2
hadoop-hdfs-project.hadoop-hdfs.src.test.java.org.apache.hadoop.hdfs.TestPread,1,1,0,0,2
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-server.hadoop-yarn-server-nodemanager.src.test.java.org.apache.hadoop.yarn.server.nodemanager.containermanager.TestContainerManager,0,1,0,0,1
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-core.src.test.java.org.apache.hadoop.mapreduce.lib.output.TestPreemptableFileOutputCommitter,0,1,0,0,1
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-common.src.main.java.org.apache.hadoop.mapreduce.v2.api.protocolrecords.impl.pb.GetTaskReportsResponsePBImpl,0,1,0,0,1
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-common.src.main.java.org.apache.hadoop.yarn.webapp.GenericExceptionHandler,1,1,0,0,2
MetricsRecordBuilderImpl,0,1,0,0,1
hadoop-hdfs-project.hadoop-hdfs.src.main.java.org.apache.hadoop.hdfs.server.blockmanagement.BlockPlacementPolicyDefault,0,1,0,0,1
hadoop-common-project.hadoop-auth.src.main.java.org.apache.hadoop.security.authentication.server.AuthenticationToken,1,1,0,0,2
hadoop-hdfs-project.hadoop-hdfs.src.main.java.org.apache.hadoop.hdfs.server.datanode.ReplicaAlreadyExistsException,1,1,0,0,2
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-core.src.main.java.org.apache.hadoop.mapred.JobQueueInfo,1,1,0,0,2
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-jobclient.src.test.java.org.apache.hadoop.fs.JHLogAnalyzer$JobHistoryLog,1,1,0,0,2
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-server.hadoop-yarn-server-resourcemanager.src.main.java.org.apache.hadoop.yarn.server.resourcemanager.scheduler.AppSchedulingInfo,1,1,0,0,2
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-server.hadoop-yarn-server-resourcemanager.src.main.java.org.apache.hadoop.yarn.server.resourcemanager.scheduler.SchedulerApplication,1,1,0,0,2
CancelDelegationTokenRequestProto,0,1,0,0,1
Parameterized.Parameters,0,1,0,0,1
JvmContext,1,1,0,0,2
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-server.hadoop-yarn-server-resourcemanager.src.main.java.org.apache.hadoop.yarn.server.resourcemanager.webapp.dao.CapacitySchedulerLeafQueueInfo,0,1,0,0,1
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-jobclient.src.test.java.org.apache.hadoop.mapred.GenericMRLoadGenerator$SampleMapper,1,1,0,0,2
hadoop-common-project.hadoop-common.src.main.java.org.apache.hadoop.util.VersionInfo,1,1,0,0,2
hadoop-common-project.hadoop-common.src.main.java.org.apache.hadoop.io.UTF8,1,1,0,0,2
ResourceCalculatorPlugin,0,1,0,0,1
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-core.src.main.java.org.apache.hadoop.mapreduce.Counters$FrameworkGroupImpl,0,1,0,0,1
Interner,1,1,0,0,2
hadoop-tools.hadoop-streaming.src.test.java.org.apache.hadoop.streaming.TestStreamingOutputKeyValueTypes,0,1,0,0,1
hadoop-hdfs-project.hadoop-hdfs.src.main.java.org.apache.hadoop.hdfs.server.namenode.EditLogFileInputStream$URLLog,1,1,0,0,2
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-core.src.main.java.org.apache.hadoop.mapred.ID,1,1,0,0,2
hadoop-hdfs-project.hadoop-hdfs.src.main.java.org.apache.hadoop.hdfs.qjournal.server.JournalNode,0,1,0,0,1
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-core.src.main.java.org.apache.hadoop.mapred.OutputFormat,1,1,0,0,2
CreateRequestProto,0,1,0,0,1
CyclicIteration,0,1,0,0,1
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-common.src.main.java.org.apache.hadoop.yarn.webapp.hamlet.HamletSpec$KBD,1,1,0,0,2
org.apache.hadoop.mapreduce.jobhistory.JhCounters,0,1,0,0,1
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-api.src.main.java.org.apache.hadoop.yarn.api.protocolrecords.GetQueueInfoResponse,1,1,0,0,2
ClusterStats,1,1,0,0,2
hadoop-common-project.hadoop-common.src.main.java.org.apache.hadoop.metrics.jvm.package-info,1,1,0,0,2
hadoop-hdfs-project.hadoop-hdfs.src.test.java.org.apache.hadoop.hdfs.qjournal.client.TestQJMWithFaults$InvocationCountingChannel,0,1,0,0,1
hadoop-hdfs-project.hadoop-hdfs.src.main.java.org.apache.hadoop.hdfs.DFSInputStream$ByteBufferStrategy,1,1,0,0,2
ContainerId,0,1,0,0,1
hadoop-hdfs-project.hadoop-hdfs.src.test.java.org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA$RenameOp,0,1,0,0,1
hadoop-common-project.hadoop-common.src.test.java.org.apache.hadoop.fs.viewfs.TestViewFileSystemWithAuthorityLocalFileSystem,1,1,0,0,2
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-core.src.test.java.org.apache.hadoop.mapreduce.task.reduce.TestFetcher$FakeFetcher,0,1,0,0,1
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-common.src.main.java.org.apache.hadoop.yarn.webapp.hamlet.HamletSpec$_Object,1,1,0,0,2
hadoop-common-project.hadoop-nfs.src.test.java.org.apache.hadoop.nfs.nfs3.TestFileHandle,1,1,0,0,2
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-core.src.main.java.org.apache.hadoop.mapreduce.lib.db.MySQLDBRecordReader,1,1,0,0,2
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-jobclient.src.test.java.org.apache.hadoop.mapreduce.filecache.TestURIFragments,1,1,0,0,2
hadoop-tools.hadoop-streaming.src.test.java.org.apache.hadoop.streaming.TestStreamingCounters,1,1,0,0,2
RpcKindProto,1,1,0,0,2
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-app.src.main.java.org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl$RetroactiveFailureTransition,1,1,0,0,2
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-app.src.test.java.org.apache.hadoop.mapreduce.v2.app.MockAppContext,1,1,0,0,2
hadoop-hdfs-project.hadoop-hdfs.src.main.java.org.apache.hadoop.hdfs.util.Holder,1,1,0,0,2
hadoop-tools.hadoop-rumen.src.main.java.org.apache.hadoop.tools.rumen.HadoopLogsAnalyzer,0,1,0,0,1
hadoop-common-project.hadoop-nfs.src.main.java.org.apache.hadoop.nfs.nfs3.response.READDIRPLUS3Response$DirListPlus3,0,1,0,0,1
YarnClientImpl,0,1,0,0,1
ContainerRequestEvent,1,1,0,0,2
DataChecksum,1,1,0,0,2
FsShell,0,1,0,0,1
hadoop-hdfs-project.hadoop-hdfs.src.main.java.org.apache.hadoop.hdfs.tools.GetConf$PrintConfKeyCommandHandler,0,1,0,0,1
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-core.src.main.java.org.apache.hadoop.mapred.lib.InputSampler$RandomSampler,0,1,0,0,1
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-common.src.main.java.org.apache.hadoop.yarn.event.AsyncDispatcher,0,1,0,0,1
TaskFinishedEvent,0,1,0,0,1
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-core.src.main.java.org.apache.hadoop.mapred.SequenceFileAsBinaryOutputFormat,1,1,0,0,2
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-api.src.main.java.org.apache.hadoop.yarn.server.api.protocolrecords.RefreshNodesRequest,1,1,0,0,2
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-server.hadoop-yarn-server-resourcemanager.src.main.java.org.apache.hadoop.yarn.server.resourcemanager.rmapp.attempt.RMAppAttemptImpl$BaseTransition,0,1,0,0,1
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-core.src.main.java.org.apache.hadoop.mapreduce.task.reduce.MergeManagerImpl$InMemoryMerger,0,1,0,0,1
NodeStatusUpdater,0,1,0,0,1
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-server.hadoop-yarn-server-web-proxy.src.test.java.org.apache.hadoop.yarn.server.webproxy.TestProxyUriUtils,1,1,0,0,2
CompositeServiceShutdownHook,0,1,0,0,1
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-server.hadoop-yarn-server-resourcemanager.src.main.java.org.apache.hadoop.yarn.server.resourcemanager.rmcontainer.RMContainerState,1,1,0,0,2
MRJobConfig,0,1,0,0,1
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-app.src.main.java.org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl$TooManyFetchFailureTransition,1,1,0,0,2
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-hs.src.test.java.org.apache.hadoop.mapreduce.v2.hs.webapp.TestHsWebServicesTasks,0,1,0,0,1
RMNodeStatusEvent,1,1,0,0,2
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-common.src.main.java.org.apache.hadoop.yarn.ipc.RPCUtil,1,1,0,0,2
DisallowSnapshotRequestProto,0,1,0,0,1
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-common.src.main.java.org.apache.hadoop.yarn.webapp.hamlet.HamletSpec$TBODY,1,1,0,0,2
BlockPlacementPolicyDefault,0,1,0,0,1
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-server.hadoop-yarn-server-resourcemanager.src.main.java.org.apache.hadoop.yarn.server.resourcemanager.rmapp.attempt.event.RMAppAttemptStatusupdateEvent,1,1,0,0,2
hadoop-common-project.hadoop-common.src.main.java.org.apache.hadoop.net.unix.DomainSocket$Status,0,1,0,0,1
hadoop-mapreduce-project.hadoop-mapreduce-examples.src.main.java.org.apache.hadoop.examples.WordStandardDeviation$WordStandardDeviationMapper,0,1,0,0,1
hadoop-tools.hadoop-extras.src.test.java.org.apache.hadoop.tools.TestCopyFiles,0,1,0,0,1
hadoop-tools.hadoop-streaming.src.test.java.org.apache.hadoop.streaming.TestMultipleCachefiles,1,1,0,0,2
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-server.hadoop-yarn-server-nodemanager.src.main.java.org.apache.hadoop.yarn.server.nodemanager.containermanager.container.ContainerImpl$LocalizedResourceDuringKillTransition,0,1,0,0,1
TaskAttemptReportProto.Builder,0,1,0,0,1
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-app.src.main.java.org.apache.hadoop.mapreduce.v2.app.job.event.TaskAttemptEventType,1,1,0,0,2
hadoop-hdfs-project.hadoop-hdfs.src.test.java.org.apache.hadoop.hdfs.web.TestWebHdfsWithMultipleNameNodes,1,1,0,0,2
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-server.hadoop-yarn-server-nodemanager.src.test.java.org.apache.hadoop.yarn.server.nodemanager.TestNodeManagerReboot$PathInclude,0,1,0,0,1
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-app.src.main.java.org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler$FlushTimerTask,0,1,0,0,1
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-jobclient.src.test.java.org.apache.hadoop.mapreduce.SleepJob,1,1,0,0,2
hadoop-common-project.hadoop-common.src.main.java.org.apache.hadoop.security.authorize.ServiceAuthorizationManager,1,1,0,0,2
hadoop-hdfs-project.hadoop-hdfs.src.main.java.org.apache.hadoop.hdfs.server.namenode.INodeWithAdditionalFields,1,1,0,0,2
hadoop-common-project.hadoop-common.src.test.java.org.apache.hadoop.ipc.TestSaslRPC$CustomSecurityInfo,1,1,0,0,2
ChecksumProto,0,1,0,0,1
AbstractDelegationTokenSelector,0,1,0,0,1
Integer,0,1,0,0,1
NamenodeRegistrationProto,0,1,0,0,1
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-common.src.main.java.org.apache.hadoop.yarn.webapp.hamlet.HamletSpec$LinkType,1,1,0,0,2
LightWeightCache.Entry,0,1,0,0,1
ContainerImpl,0,1,0,0,1
Options.CreateOpts,0,1,0,0,1
hadoop-hdfs-project.hadoop-hdfs.src.main.java.org.apache.hadoop.hdfs.server.namenode.HdfsAuditLogger,1,1,0,0,2
GetServerDefaultsRequestProto,0,1,0,0,1
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-common.src.main.java.org.apache.hadoop.mapreduce.v2.api.protocolrecords.CancelDelegationTokenResponse,1,1,0,0,2
TaskAttemptKillEvent,1,1,0,0,2
RMState,0,1,0,0,1
hadoop-common-project.hadoop-common.src.main.java.org.apache.hadoop.io.ObjectWritable,1,1,0,0,2
JobMonitor,1,1,0,0,2
hadoop-tools.hadoop-streaming.src.main.java.org.apache.hadoop.typedbytes.TypedBytesWritableInput,1,1,0,0,2
hadoop-hdfs-project.hadoop-hdfs.src.test.java.org.apache.hadoop.hdfs.server.namenode.NNThroughputBenchmark$TinyDatanode,1,1,0,0,2
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-common.src.main.java.org.apache.hadoop.yarn.api.records.impl.pb.package-info,1,1,0,0,2
hadoop-common-project.hadoop-common.src.test.java.org.apache.hadoop.fs.FileSystemTestHelper,0,1,0,0,1
hadoop-common-project.hadoop-common.src.main.java.org.apache.hadoop.fs.viewfs.InodeTree$MountPoint,0,1,0,0,1
SaslServer,0,1,0,0,1
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-jobclient.src.test.java.org.apache.hadoop.mapred.TestBlockLimits$MyReducer,1,1,0,0,2
hadoop-common-project.hadoop-auth.src.main.java.org.apache.hadoop.security.authentication.server.AuthenticationFilter,0,1,0,0,1
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-core.src.main.java.org.apache.hadoop.mapreduce.lib.input.MultipleInputs,1,1,0,0,2
TestSecurityMockRM,0,1,0,0,1
hadoop-common-project.hadoop-common.src.test.java.org.apache.hadoop.io.file.tfile.TestTFileSeqFileComparison$MyOptions,0,1,0,0,1
FinalizeCommandProto,0,1,0,0,1
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-core.src.main.java.org.apache.hadoop.mapreduce.jobhistory.JobHistoryParser$JobInfo,0,1,0,0,1
hadoop-mapreduce-project.hadoop-mapreduce-examples.src.main.java.org.apache.hadoop.examples.WordMean$WordMeanMapper,0,1,0,0,1
HFSTestCase,0,1,0,0,1
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-server.hadoop-yarn-server-resourcemanager.src.main.java.org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair.FairScheduler$UpdateThread,0,1,0,0,1
hadoop-hdfs-project.hadoop-hdfs-httpfs.src.main.java.org.apache.hadoop.lib.wsrs.LongParam,1,1,0,0,2
READ3Response,0,1,0,0,1
hadoop-common-project.hadoop-common.src.test.java.org.apache.hadoop.service.TestServiceLifecycle$NotifyingListener,0,1,0,0,1
hadoop-hdfs-project.hadoop-hdfs.src.test.java.org.apache.hadoop.security.TestRefreshUserMappings$MockUnixGroupsMapping,0,1,0,0,1
ContainerStatusPBImpl,0,1,0,0,1
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-core.src.main.java.org.apache.hadoop.mapreduce.lib.map.MultithreadedMapper$SubMapStatusReporter,0,1,0,0,1
ClosedChannelException,0,1,0,0,1
hadoop-hdfs-project.hadoop-hdfs.src.test.java.org.apache.hadoop.hdfs.server.namenode.snapshot.TestSnapshot,1,1,0,0,2
org.apache.hadoop.mapreduce.Counters,1,1,0,0,2
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-jobclient.src.test.java.org.apache.hadoop.mapred.TestClusterMRNotification,1,1,0,0,2
ValueAggregatorBaseDescriptor,0,1,0,0,1
hadoop-common-project.hadoop-common.src.test.java.org.apache.hadoop.metrics2.lib.TestMetricsAnnotations$EmptyMetrics,0,1,0,0,1
hadoop-common-project.hadoop-common.src.main.java.org.apache.hadoop.record.meta.VectorTypeID,1,1,0,0,2
hadoop-tools.hadoop-streaming.src.main.java.org.apache.hadoop.streaming.io.RawBytesInputWriter,1,1,0,0,2
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-server.hadoop-yarn-server-resourcemanager.src.main.java.org.apache.hadoop.yarn.server.resourcemanager.RMAppManager$ApplicationSummary,0,1,0,0,1
hadoop-common-project.hadoop-nfs.src.main.java.org.apache.hadoop.nfs.nfs3.request.COMMIT3Request,1,1,0,0,2
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-hs.src.main.java.org.apache.hadoop.mapreduce.v2.hs.HistoryFileManager$JobIdHistoryFileInfoMap,0,1,0,0,1
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-jobclient.src.test.java.org.apache.hadoop.mapreduce.util.MRAsyncDiskService,0,1,0,0,1
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-client.src.main.java.org.apache.hadoop.yarn.client.api.impl.ContainerManagementProtocolProxy$ContainerManagementProtocolProxyData,0,1,0,0,1
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-common.src.test.java.org.apache.hadoop.yarn.TestRecordFactory,1,1,0,0,2
hadoop-hdfs-project.hadoop-hdfs.src.main.java.org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsDatasetImpl$VolumeInfo,0,1,0,0,1
hadoop-tools.hadoop-rumen.src.main.java.org.apache.hadoop.tools.rumen.datatypes.NodeName$NodeNameState,0,1,0,0,1
hadoop-hdfs-project.hadoop-hdfs.src.main.java.org.apache.hadoop.hdfs.server.namenode.FSNamesystem$SafeModeInfo,1,1,0,0,2
hadoop-common-project.hadoop-common.src.test.java.org.apache.hadoop.io.TestObjectWritableProtos,1,1,0,0,2
hadoop-common-project.hadoop-common.src.test.java.org.apache.hadoop.ipc.TestIPC$NetworkTraces,1,1,0,0,2
hadoop-hdfs-project.hadoop-hdfs.src.test.java.org.apache.hadoop.hdfs.util.TestDiff,1,1,0,0,2
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-jobclient.src.test.java.org.apache.hadoop.mapreduce.TestChild$OutputFilter,1,1,0,0,2
hadoop-hdfs-project.hadoop-hdfs.src.main.java.org.apache.hadoop.hdfs.server.namenode.CheckableNameNodeResource,1,1,0,0,2
hadoop-common-project.hadoop-common.src.main.java.org.apache.hadoop.io.retry.RetryPolicy$RetryAction,1,1,0,0,2
AllowSnapshotRequestProto,0,1,0,0,1
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-jobclient.src.test.java.org.apache.hadoop.mapred.TestAuditLogger,1,1,0,0,2
JobStatus,1,1,0,0,2
JobStatusChangedEvent,0,1,0,0,1
hadoop-hdfs-project.hadoop-hdfs.src.main.java.org.apache.hadoop.hdfs.server.namenode.Content$CountsMap,1,1,0,0,2
hadoop-tools.hadoop-streaming.src.main.java.org.apache.hadoop.streaming.StreamInputFormat,1,1,0,0,2
RefreshUserToGroupsMappingsResponseProto,0,1,0,0,1
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-core.src.main.java.org.apache.hadoop.mapreduce.lib.output.NullOutputFormat,1,1,0,0,2
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-server.hadoop-yarn-server-nodemanager.src.main.java.org.apache.hadoop.yarn.server.nodemanager.webapp.dao.AppInfo,1,1,0,0,2
hadoop-hdfs-project.hadoop-hdfs.src.main.java.org.apache.hadoop.hdfs.server.blockmanagement.DatanodeDescriptor$BlockQueue,0,1,0,0,1
hadoop-hdfs-project.hadoop-hdfs.src.contrib.bkjournal.src.main.java.org.apache.hadoop.contrib.bkjournal.MaxTxId,1,1,0,0,2
hadoop-tools.hadoop-datajoin.src.main.java.org.apache.hadoop.contrib.utils.join.DataJoinReducerBase,1,1,0,0,2
hadoop-tools.hadoop-rumen.src.main.java.org.apache.hadoop.tools.rumen.TreePath,1,1,0,0,2
hadoop-common-project.hadoop-common.src.main.java.org.apache.hadoop.ipc.RpcNoSuchMethodException,1,1,0,0,2
ProtocolInfoService.BlockingInterface,1,1,0,0,2
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-common.src.main.java.org.apache.hadoop.yarn.webapp.Router$Dest,0,1,0,0,1
ContextFactory,0,1,0,0,1
FinalApplicationStatusProto,0,1,0,0,1
KillTaskAttemptRequestProto,0,1,0,0,1
org.apache.hadoop.yarn.api.records.Token,1,1,0,0,2
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-jobclient.src.test.java.org.apache.hadoop.mapred.TestMerge$KeyValueWriter,1,1,0,0,2
hadoop-tools.hadoop-extras.src.main.java.org.apache.hadoop.tools.DistCpV1$FilePair,0,1,0,0,1
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-server.hadoop-yarn-server-resourcemanager.src.test.java.org.apache.hadoop.yarn.server.resourcemanager.rmapp.MockRMApp,1,1,0,0,2
ReplicationParam,0,1,0,0,1
ApplicationStateDataProto,0,1,0,0,1
ParseException,0,1,0,0,1
hadoop-hdfs-project.hadoop-hdfs.src.test.java.org.apache.hadoop.hdfs.TestFileCreationClient$SlowWriter,1,1,0,0,2
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-server.hadoop-yarn-server-resourcemanager.src.main.java.org.apache.hadoop.yarn.server.resourcemanager.NodesListManagerEvent,1,1,0,0,2
hadoop-common-project.hadoop-common.src.main.java.org.apache.hadoop.fs.shell.CommandFormat,0,1,0,0,1
hadoop-common-project.hadoop-common.src.main.java.org.apache.hadoop.metrics2.impl.MetricsSinkAdapter,0,1,0,0,1
FileMetadata,0,1,0,0,1
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-common.src.test.java.org.apache.hadoop.yarn.webapp.test.TestWebAppTests$Bar,0,1,0,0,1
DoubleWritable,1,1,0,0,2
hadoop-hdfs-project.hadoop-hdfs-httpfs.src.main.java.org.apache.hadoop.fs.http.server.FSOperations$FSFileChecksum,1,1,0,0,2
hadoop-common-project.hadoop-common.src.main.java.org.apache.hadoop.net.unix.DomainSocket$DomainChannel,0,1,0,0,1
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-server.hadoop-yarn-server-nodemanager.src.test.java.org.apache.hadoop.yarn.server.nodemanager.containermanager.loghandler.TestNonAggregatingLogHandler,0,1,0,0,1
SnapshotDiffReportEntryProto,0,1,0,0,1
MRClientProtocol,0,1,0,0,1
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-common.src.main.java.org.apache.hadoop.mapreduce.v2.api.records.TaskAttemptState,1,1,0,0,2
CheckpointSignatureProto,0,1,0,0,1
hadoop-hdfs-project.hadoop-hdfs.src.test.aop.org.apache.hadoop.fi.FiTestUtil$ConstraintSatisfactionAction,0,1,0,0,1
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-jobclient.src.test.java.org.apache.hadoop.mapreduce.lib.input.TestCombineTextInputFormat,0,1,0,0,1
TestDirectoryTree,1,1,0,0,2
hadoop-hdfs-project.hadoop-hdfs.src.test.java.org.apache.hadoop.hdfs.server.namenode.TestAllowFormat,1,1,0,0,2
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-jobclient.src.test.java.testjar.JobKillCommitter$MapperPass,0,1,0,0,1
