class,buo,bdc,spf,bco,all
Record,0,1,0,0,1
lang.java.ipc.src.test.java.org.apache.avro.RandomData,1,1,0,0,2
lang.java.avro.src.main.java.org.apache.avro.data.Json$JsonType,0,1,0,0,1
lang.java.avro.src.main.java.org.apache.avro.reflect.Union,0,1,0,0,1
lang.java.avro.src.main.java.org.apache.avro.SchemaBuilder$EnumDefault,1,1,0,0,2
lang.java.mapred.src.main.java.org.apache.avro.mapreduce.AvroKeyValueOutputFormat,0,1,0,0,1
lang.java.mapred.src.test.java.org.apache.avro.mapred.tether.WordCountTask,0,1,0,0,1
AvroKey,0,1,0,0,1
AvroName,1,1,0,0,2
lang.java.mapred.src.main.java.org.apache.avro.mapred.SequenceFileReader$WritableData,1,1,0,0,2
lang.java.avro.src.main.java.org.apache.avro.io.Encoder,0,1,0,0,1
lang.java.avro.src.main.java.org.apache.avro.Schema$Names,1,1,0,0,2
BuilderParent,0,1,0,0,1
lang.java.thrift.src.test.java.org.apache.avro.thrift.test.E,0,1,0,0,1
lang.java.mapred.src.main.java.org.apache.avro.mapred.AvroMultipleOutputs,1,1,0,0,2
SpecificData,0,1,0,0,1
Mail,0,1,0,0,1
lang.java.avro.src.main.java.org.apache.avro.specific.FixedSize,0,1,0,0,1
lang.java.ipc.src.test.java.org.apache.avro.TestNamespaceSpecific,0,1,0,0,1
org.apache.thrift.protocol.TProtocol,0,1,0,0,1
lang.java.avro.src.main.java.org.apache.avro.Schema$Parser,1,1,0,0,2
lang.java.avro.src.main.java.org.apache.avro.Schema$SeenPair,1,1,0,0,2
Schema.Parser,0,1,0,0,1
VelocityEngine,0,1,0,0,1
AvroDatumConverter,1,1,0,0,2
CallbackHandler,0,1,0,0,1
AvroSchema,1,1,0,0,2
lang.java.ipc.src.test.java.org.apache.avro.io.Perf$ReflectTest,1,1,0,0,2
InetSocketAddress,0,1,0,0,1
OrderProcessingService,1,1,0,0,2
lang.java.mapred.src.test.java.org.apache.avro.mapreduce.TestAvroMultipleOutputs$StatCountMapper,0,1,0,0,1
lang.java.ipc.src.test.java.org.apache.avro.io.Perf,1,1,0,0,2
Writable,1,1,0,0,2
lang.java.mapred.src.test.java.org.apache.avro.mapred.TestSequenceFileReader,0,1,0,0,1
RpcReceiveTool,0,1,0,0,1
lang.java.avro.src.main.java.org.apache.avro.Schema,1,1,0,0,2
lang.java.ipc.src.test.java.org.apache.avro.compiler.specific.TestSpecificCompiler,0,1,0,0,1
ThreadLocal,0,1,0,0,1
lang.java.mapred.src.main.java.org.apache.avro.mapreduce.AvroKeyOutputFormat$RecordWriterFactory,0,1,0,0,1
java.math.BigInteger,1,1,0,0,2
lang.java.avro.src.test.java.org.apache.avro.TestSchema,1,1,0,0,2
lang.java.protobuf.src.test.java.org.apache.avro.protobuf.Test$Foo,0,1,0,0,1
lang.java.ipc.src.test.java.org.apache.avro.TestProtocolReflectMeta,1,1,0,0,2
lang.java.avro.src.main.java.org.apache.avro.SchemaBuilder$BytesBuilder,1,1,0,0,2
lang.java.ipc.src.test.java.org.apache.avro.io.Perf$ReflectBigRecordTest,1,1,0,0,2
BlockingQueue,0,1,0,0,1
com.google.protobuf.InvalidProtocolBufferException,0,1,0,0,1
TestProtocolGeneric,0,1,0,0,1
lang.java.avro.src.main.java.org.apache.avro.file.DataFileReader12,0,1,0,0,1
WritableByteChannel,0,1,0,0,1
lang.java.ipc.src.test.java.org.apache.avro.ipc.TestSaslDigestMd5,0,1,0,0,1
lang.java.trevni.avro.src.main.java.org.apache.trevni.avro.mapreduce.AvroTrevniKeyValueRecordReader,1,1,0,0,2
lang.java.avro.src.main.java.org.apache.avro.SchemaCompatibility,1,1,0,0,2
lang.java.mapred.src.main.java.org.apache.avro.mapred.AvroSerialization$AvroWrapperDeserializer,1,1,0,0,2
org.apache.avro.protobuf.Test.Foo,0,1,0,0,1
BinaryDecoder,1,1,0,0,2
lang.java.avro.src.test.java.org.apache.avro.TestDataFileConcat,1,1,0,0,2
lang.java.trevni.core.src.main.java.org.apache.trevni.ColumnDescriptor,0,1,0,0,1
lang.java.avro.src.main.java.org.apache.avro.SchemaBuilder$Completion,1,1,0,0,2
lang.java.tools.src.main.java.org.apache.avro.tool.RpcReceiveTool,0,1,0,0,1
lang.java.avro.src.main.java.org.apache.avro.io.parsing.Symbol$Alternative,1,1,0,0,2
lang.java.mapred.src.test.java.org.apache.avro.mapreduce.TestAvroMultipleOutputs$SortMapper,0,1,0,0,1
X509TrustManager,0,1,0,0,1
lang.java.thrift.src.test.java.org.apache.avro.thrift.test.Nested,0,1,0,0,1
lang.java.mapred.src.main.java.org.apache.avro.hadoop.file.SortedKeyValueFile,0,1,0,0,1
WeakHashMap,0,1,0,0,1
lang.java.mapred.src.test.java.org.apache.avro.mapreduce.TestAvroMultipleOutputsSyncable$SpecificStatsReducer,0,1,0,0,1
lang.java.avro.src.main.java.org.apache.avro.io.parsing.ValidatingGrammarGenerator,1,1,0,0,2
lang.java.avro.src.main.java.org.apache.avro.SchemaBuilder$PrimitiveBuilder,1,1,0,0,2
lang.java.avro.src.main.java.org.apache.avro.Schema$NamedSchema,1,1,0,0,2
lang.java.avro.src.main.java.org.apache.avro.io.parsing.Symbol$ErrorAction,1,1,0,0,2
Retention,0,1,0,0,1
lang.java.avro.src.main.java.org.apache.avro.reflect.AvroName,0,1,0,0,1
Union,1,1,0,0,2
lang.java.thrift.src.test.java.org.apache.avro.thrift.test.Test,0,1,0,0,1
lang.java.avro.src.test.java.org.apache.avro.BarRecord,1,1,0,0,2
lang.java.avro.src.main.java.org.apache.avro.SchemaBuilder$CompletionWrapper,1,1,0,0,2
lang.java.mapred.src.main.java.org.apache.avro.mapred.HadoopReducer,1,1,0,0,2
CompressionCodecFactory,1,1,0,0,2
lang.java.avro.src.main.java.org.apache.avro.reflect.AvroAlias,0,1,0,0,1
Protocol,1,1,0,0,2
lang.java.trevni.avro.src.test.java.org.apache.trevni.avro.mapreduce.TestKeyWordCount$WordCountMapper,0,1,0,0,1
lang.java.avro.src.test.java.org.apache.avro.reflect.TestReflect$M1,1,1,0,0,2
lang.java.ipc.src.test.java.org.apache.avro.io.Perf$RecordWithOutOfOrder,1,1,0,0,2
lang.java.tools.src.main.java.org.apache.avro.tool.RpcReceiveTool$SinkResponder,0,1,0,0,1
lang.java.avro.src.test.java.org.apache.avro.reflect.TestReflect$RAvroIgnore,1,1,0,0,2
lang.java.ipc.src.main.java.org.apache.avro.ipc.SaslSocketTransceiver$Status,0,1,0,0,1
lang.java.avro.src.main.java.org.apache.avro.SchemaBuilder$BytesDefault,1,1,0,0,2
lang.java.tools.src.main.java.org.apache.avro.tool.CreateRandomFileTool,0,1,0,0,1
java.io.IOException,0,1,0,0,1
lang.java.ipc.src.main.java.org.apache.avro.ipc.trace.SpanStorage,0,1,0,0,1
lang.java.ipc.src.main.java.org.apache.avro.ipc.stats.StatsServer,1,1,0,0,2
RPCPlugin,1,1,0,0,2
lang.java.avro.src.test.java.org.apache.avro.TestDataFileReflect,0,1,0,0,1
lang.java.tools.src.main.java.org.apache.avro.tool.DataFileGetMetaTool,0,1,0,0,1
Runnable,0,1,0,0,1
lang.java.ipc.src.test.java.org.apache.avro.generic.TestDeepCopy,1,1,0,0,2
lang.java.ipc.src.test.java.org.apache.avro.ipc.TestRpcPluginOrdering,0,1,0,0,1
Writer,0,1,0,0,1
lang.java.thrift.src.test.java.org.apache.avro.thrift.test.Foo$Client,0,1,0,0,1
org.apache.avro.protobuf.Test.A,0,1,0,0,1
lang.java.mapred.src.test.java.org.apache.avro.mapreduce.TestAvroMultipleOutputsSyncable$LineCountMapper,0,1,0,0,1
lang.java.avro.src.test.java.org.apache.avro.io.TestBlockingIO2,1,1,0,0,2
FileStatus,1,1,0,0,2
lang.java.ipc.src.main.java.org.apache.avro.ipc.specific.SpecificRequestor,0,1,0,0,1
java.util.Date,1,1,0,0,2
lang.java.ipc.src.test.java.org.apache.avro.io.Perf$ResolvingRecord,1,1,0,0,2
Schema,1,1,0,0,2
lang.java.mapred.src.test.java.org.apache.avro.hadoop.io.TestAvroSerializer,1,1,0,0,2
java.io.ObjectInputStream,0,1,0,0,1
Unsafe,0,1,0,0,1
lang.java.avro.src.main.java.org.apache.avro.SchemaCompatibility$ReaderWriterCompatiblityChecker,1,1,0,0,2
lang.java.avro.src.main.java.org.apache.avro.reflect.ReflectionUtil,0,1,0,0,1
lang.java.avro.src.main.java.org.apache.avro.io.parsing.Parser,1,1,0,0,2
SaslException,0,1,0,0,1
doc.examples.mr-example.src.main.java.example.MapReduceColorCount$ColorCountReducer,0,1,0,0,1
org.apache.avro.specific.AvroGenerated,0,1,0,0,1
FileSplit,1,1,0,0,2
lang.java.thrift.src.test.java.org.apache.avro.thrift.test.Error,0,1,0,0,1
org.apache.avro.protobuf.Test.M,0,1,0,0,1
lang.java.ipc.src.main.java.org.apache.avro.ipc.stats.Histogram$SegmenterException,0,1,0,0,1
lang.java.ipc.src.test.java.org.apache.avro.io.Perf$ReflectIntArrayTest,1,1,0,0,2
FieldValueMetaData,0,1,0,0,1
lang.java.avro.src.main.java.org.apache.avro.Schema$BytesSchema,1,1,0,0,2
Mapper,0,1,0,0,1
doc.examples.mr-example.src.main.java.example.MapredColorCount$ColorCountReducer,0,1,0,0,1
lang.java.protobuf.src.main.java.org.apache.avro.protobuf.ProtobufDatumWriter,1,1,0,0,2
lang.java.mapred.src.main.java.org.apache.avro.hadoop.file.SortedKeyValueFile$Reader$Options,0,1,0,0,1
lang.java.avro.src.main.java.org.apache.avro.AvroRemoteException,1,1,0,0,2
lang.java.avro.src.main.java.org.apache.avro.SchemaBuilderException,1,1,0,0,2
lang.java.avro.src.main.java.org.apache.avro.SchemaBuilder$FloatBuilder,1,1,0,0,2
lang.java.mapred.src.main.java.org.apache.avro.mapred.AvroTextOutputFormat$AvroTextRecordWriter,1,1,0,0,2
LongWritable,0,1,0,0,1
ClassNotFoundException,0,1,0,0,1
Serializer,1,1,0,0,2
lang.java.tools.src.test.java.org.apache.avro.tool.TestTextFileTools,1,1,0,0,2
lang.java.mapred.src.main.java.org.apache.avro.hadoop.io.AvroKeyValue,0,1,0,0,1
BitSet,0,1,0,0,1
lang.java.mapred.src.test.java.org.apache.avro.mapred.TestGenericJob,0,1,0,0,1
lang.java.avro.src.main.java.org.apache.avro.SchemaNormalization,1,1,0,0,2
lang.java.protobuf.src.test.java.org.apache.avro.protobuf.Test$MOrBuilder,0,1,0,0,1
lang.java.ipc.src.test.java.org.apache.avro.io.Perf$ReflectNestedLargeFloatArrayBlockedTest,1,1,0,0,2
lang.java.avro.src.main.java.org.apache.avro.io.EncoderFactory$DefaultEncoderFactory,0,1,0,0,1
lang.java.thrift.src.test.java.org.apache.avro.thrift.test.Foo$Processor,0,1,0,0,1
lang.java.avro.src.main.java.org.apache.avro.io.parsing.Symbol,1,1,0,0,2
lang.java.trevni.avro.src.main.java.org.apache.trevni.avro.AvroColumnWriter,0,1,0,0,1
Long,0,1,0,0,1
lang.java.avro.src.main.java.org.apache.avro.reflect.ReflectData$AllowNull,0,1,0,0,1
lang.java.tools.src.main.java.org.apache.avro.tool.IdlToSchemataTool,0,1,0,0,1
lang.java.mapred.src.test.java.org.apache.avro.mapred.TestAvroTextSort,1,1,0,0,2
lang.java.tools.src.test.java.org.apache.avro.tool.TestMain,1,1,0,0,2
lang.java.trevni.core.src.main.java.org.apache.trevni.OutputBuffer,0,1,0,0,1
lang.java.mapred.src.main.java.org.apache.avro.mapred.AvroWrapper,1,1,0,0,2
lang.java.avro.src.main.java.org.apache.avro.file.DataFileStream,0,1,0,0,1
Iterable,0,1,0,0,1
lang.java.mapred.src.main.java.org.apache.avro.hadoop.io.AvroDatumConverterFactory$DoubleWritableConverter,0,1,0,0,1
lang.java.mapred.src.test.java.org.apache.avro.mapreduce.TestAvroMultipleOutputs$SpecificStatsReducer,0,1,0,0,1
ChannelHandlerContext,0,1,0,0,1
lang.java.ipc.src.main.java.org.apache.avro.ipc.RPCContext,0,1,0,0,1
lang.java.avro.src.main.java.org.apache.avro.file.SeekableFileInput,0,1,0,0,1
SimpleOrderServiceEndpoint,0,1,0,0,1
HandshakeResponse,0,1,0,0,1
lang.java.ipc.src.test.java.org.apache.avro.ipc.trace.TestSpanTraceFormation,1,1,0,0,2
lang.java.mapred.src.main.java.org.apache.avro.mapred.tether.TetherKeySerialization$TetherDataSerializer,1,1,0,0,2
HttpURLConnection,0,1,0,0,1
lang.java.maven-plugin.src.test.java.org.apache.avro.mojo.TestProtocolMojo,1,1,0,0,2
lang.java.tools.src.test.java.org.apache.avro.tool.TestRecodecTool,1,1,0,0,2
lang.java.avro.src.test.java.org.apache.avro.util.TestCaseFinder,0,1,0,0,1
lang.java.trevni.core.src.main.java.org.apache.trevni.Checksum,0,1,0,0,1
lang.java.ipc.src.main.java.org.apache.avro.ipc.stats.Histogram$TreeMapSegmenter,0,1,0,0,1
BufferedOutputStream,0,1,0,0,1
org.apache.thrift.protocol.TStruct,0,1,0,0,1
Partitioner,1,1,0,0,2
lang.java.avro.src.main.java.org.apache.avro.file.XZCodec$Option,0,1,0,0,1
lang.java.ipc.src.test.java.org.apache.avro.ipc.trace.TestTraceSingletons,1,1,0,0,2
lang.java.ipc.src.test.java.org.apache.avro.TestProtocolGeneric$TestResponder,0,1,0,0,1
SocketServer,0,1,0,0,1
lang.java.mapred.src.test.java.org.apache.avro.mapred.TestAvroMultipleOutputs,0,1,0,0,1
lang.java.maven-plugin.src.main.java.org.apache.avro.mojo.AbstractAvroMojo,0,1,0,0,1
InputStream,0,1,0,0,1
DataFileWriter,1,1,0,0,2
lang.java.avro.src.main.java.org.apache.avro.file.CodecFactory,0,1,0,0,1
lang.java.avro.src.test.java.org.apache.avro.generic.TestGenericRecordBuilder,1,1,0,0,2
lang.java.avro.src.main.java.org.apache.avro.SchemaBuilder$StringBldr,1,1,0,0,2
Schema.Field,1,1,0,0,2
SSLContext,0,1,0,0,1
lang.java.mapred.src.test.java.org.apache.avro.mapreduce.TestAvroMultipleOutputs,0,1,0,0,1
lang.java.ipc.src.test.java.org.apache.avro.TestSchema,1,1,0,0,2
ChannelPipeline,0,1,0,0,1
lang.java.avro.src.main.java.org.apache.avro.io.DirectBinaryDecoder$ReuseByteReader,0,1,0,0,1
lang.java.ipc.src.main.java.org.apache.avro.ipc.stats.Histogram,0,1,0,0,1
lang.java.avro.src.main.java.org.apache.avro.reflect.FieldAccessUnsafe$UnsafeByteField,0,1,0,0,1
lang.java.ipc.src.main.java.org.apache.avro.ipc.trace.TraceCollection$TraceNodeStats,0,1,0,0,1
lang.java.avro.src.test.java.org.apache.avro.reflect.TestReflect$P1,1,1,0,0,2
lang.java.avro.src.test.java.org.apache.avro.reflect.TestReflect$P0,1,1,0,0,2
lang.java.avro.src.test.java.org.apache.avro.reflect.TestReflect$P3,1,1,0,0,2
lang.java.avro.src.test.java.org.apache.avro.reflect.TestReflect$P2,1,1,0,0,2
AvroAlias,1,1,0,0,2
lang.java.avro.src.test.java.org.apache.avro.reflect.TestReflect$P4,1,1,0,0,2
lang.java.avro.src.main.java.org.apache.avro.SchemaNormalization$FP64,1,1,0,0,2
lang.java.avro.src.test.java.org.apache.avro.reflect.TestReflect$R9,1,1,0,0,2
lang.java.avro.src.test.java.org.apache.avro.reflect.TestReflect$R8,1,1,0,0,2
lang.java.ipc.src.test.java.org.apache.avro.io.Perf$SpecificTest,1,1,0,0,2
IndexedRecord,1,1,0,0,2
lang.java.avro.src.main.java.org.apache.avro.SchemaBuilder$ArrayDefault,1,1,0,0,2
lang.java.tools.src.main.java.org.apache.avro.tool.ConcatTool,0,1,0,0,1
lang.java.avro.src.main.java.org.apache.avro.reflect.FieldAccessor,0,1,0,0,1
lang.java.avro.src.main.java.org.apache.avro.io.ResolvingDecoder,0,1,0,0,1
AvroMapper,0,1,0,0,1
AvroColumnReader,0,1,0,0,1
NoSuchAlgorithmException,1,1,0,0,2
Decoder,1,1,0,0,2
lang.java.mapred.src.test.java.org.apache.avro.hadoop.io.TestAvroSerialization,1,1,0,0,2
lang.java.avro.src.test.java.org.apache.avro.util.TestCaseFinder$NonParameterized,0,1,0,0,1
lang.java.avro.src.main.java.org.apache.avro.util.Utf8,0,1,0,0,1
lang.java.ipc.src.test.java.org.apache.avro.io.Perf$ReflectDoubleTest,1,1,0,0,2
lang.java.mapred.src.main.java.org.apache.avro.mapreduce.AvroOutputFormatBase,0,1,0,0,1
lang.java.mapred.src.main.java.org.apache.avro.mapred.AvroKey,1,1,0,0,2
Boolean,0,1,0,0,1
lang.java.ipc.src.main.java.org.apache.avro.ipc.NettyTransportCodec$NettyFrameDecoder,0,1,0,0,1
lang.java.ipc.src.main.java.org.apache.avro.ipc.trace.TraceClientServlet,0,1,0,0,1
lang.java.avro.src.main.java.org.apache.avro.io.BinaryDecoder$ByteArrayByteSource,0,1,0,0,1
lang.java.avro.src.main.java.org.apache.avro.io.ParsingDecoder,0,1,0,0,1
org.apache.thrift.TServiceClient,0,1,0,0,1
lang.java.mapred.src.main.java.org.apache.avro.mapreduce.AvroMultipleOutputs$RecordWriterWithCounter,0,1,0,0,1
lang.java.avro.src.main.java.org.apache.avro.SchemaBuilder$RecordDefault,1,1,0,0,2
lang.java.avro.src.main.java.org.apache.avro.reflect.CustomEncoding,0,1,0,0,1
lang.java.tools.src.main.java.org.apache.avro.tool.Util,0,1,0,0,1
lang.java.mapred.src.test.java.org.apache.avro.mapreduce.TestAvroMultipleOutputsSyncable$StatCountMapper,0,1,0,0,1
lang.java.avro.src.main.java.org.apache.avro.io.parsing.Symbol$UnionAdjustAction,1,1,0,0,2
Flushable,0,1,0,0,1
lang.java.ipc.src.test.java.org.apache.avro.TestAnnotation,0,1,0,0,1
lang.java.mapred.src.main.java.org.apache.avro.mapreduce.AvroKeyValueRecordWriter,1,1,0,0,2
lang.java.avro.src.test.java.org.apache.avro.io.TestResolvingIO,0,1,0,0,1
lang.java.avro.src.test.java.org.apache.avro.GenerateBlockingData,1,1,0,0,2
lang.java.avro.src.test.java.org.apache.avro.reflect.TestReflect$SampleRecord,1,1,0,0,2
lang.java.ipc.src.test.java.org.apache.avro.io.Perf$FloatFoo,1,1,0,0,2
lang.java.avro.src.test.java.org.apache.avro.reflect.TestReflect$R1,1,1,0,0,2
lang.java.tools.src.main.java.org.apache.avro.tool.ToTextTool,0,1,0,0,1
lang.java.avro.src.test.java.org.apache.avro.reflect.TestReflect$R3,1,1,0,0,2
lang.java.mapred.src.main.java.org.apache.avro.hadoop.io.AvroSequenceFile$Reader$Options,0,1,0,0,1
ColumnValues,0,1,0,0,1
Rule,0,1,0,0,1
lang.java.avro.src.test.java.org.apache.avro.reflect.TestReflect$R2,1,1,0,0,2
lang.java.trevni.core.src.main.java.org.apache.trevni.ColumnFileMetaData,0,1,0,0,1
lang.java.avro.src.test.java.org.apache.avro.reflect.TestReflect$R5,1,1,0,0,2
lang.java.avro.src.test.java.org.apache.avro.reflect.TestByteBuffer,1,1,0,0,2
lang.java.avro.src.test.java.org.apache.avro.reflect.TestReflect$R4,1,1,0,0,2
lang.java.avro.src.test.java.org.apache.avro.reflect.TestReflect$R7,1,1,0,0,2
lang.java.avro.src.test.java.org.apache.avro.reflect.TestReflect$R6,1,1,0,0,2
org.apache.thrift.TProcessor,0,1,0,0,1
lang.java.ipc.src.test.java.org.apache.avro.RPCMetaTestPlugin,1,1,0,0,2
java.lang.Throwable,0,1,0,0,1
lang.java.mapred.src.test.java.org.apache.avro.mapreduce.TestWordCount$GenericStatsReducer,0,1,0,0,1
lang.java.ipc.src.test.java.org.apache.avro.ipc.TestNettyServerConcurrentExecution,0,1,0,0,1
lang.java.mapred.src.main.java.org.apache.avro.hadoop.io.AvroDatumConverterFactory,0,1,0,0,1
lang.java.ipc.src.main.java.org.apache.avro.ipc.Ipc,0,1,0,0,1
lang.java.avro.src.test.java.org.apache.avro.util.CaseFinder,0,1,0,0,1
lang.java.ipc.src.test.java.org.apache.avro.io.Perf$RecordWithDefault,1,1,0,0,2
lang.java.ipc.src.test.java.org.apache.avro.io.Perf$LongTest,1,1,0,0,2
lang.java.trevni.avro.src.test.java.org.apache.trevni.avro.mapreduce.TestKeyValueWordCount$WordCountReducer,0,1,0,0,1
lang.java.mapred.src.main.java.org.apache.avro.hadoop.io.AvroDatumConverterFactory$NullWritableConverter,0,1,0,0,1
lang.java.mapred.src.main.java.org.apache.avro.mapreduce.AvroSequenceFileInputFormat$AvroSequenceFileRecordReader,0,1,0,0,1
JsonFactory,0,1,0,0,1
lang.java.thrift.src.test.java.org.apache.avro.thrift.test.Foo$ping_result$_Fields,0,1,0,0,1
InterruptedException,0,1,0,0,1
Span,0,1,0,0,1
SortedSet,0,1,0,0,1
lang.java.avro.src.test.java.org.apache.avro.reflect.TestReflect$RAvroMeta,1,1,0,0,2
lang.java.avro.src.main.java.org.apache.avro.Schema$LockableArrayList,1,1,0,0,2
lang.java.thrift.src.test.java.org.apache.avro.thrift.test.Foo$zip_args,0,1,0,0,1
lang.java.mapred.src.test.java.org.apache.avro.mapreduce.TestAvroKeyValueRecordReader,0,1,0,0,1
lang.java.thrift.src.test.java.org.apache.avro.thrift.test.Foo$Iface,0,1,0,0,1
lang.java.avro.src.main.java.org.apache.avro.io.parsing.SkipParser$SkipHandler,1,1,0,0,2
lang.java.avro.src.main.java.org.apache.avro.util.Utf8$Utf8Converter,0,1,0,0,1
ThreadGroup,0,1,0,0,1
java.io.ObjectOutputStream,0,1,0,0,1
SkipHandler,0,1,0,0,1
InputProtocol,0,1,0,0,1
lang.java.ipc.src.test.java.org.apache.avro.SimpleException,1,1,0,0,2
PrintWriter,0,1,0,0,1
lang.java.archetypes.avro-service-archetype.src.main.resources.archetype-resources.src.test.java.integration.SimpleOrderServiceIntegrationTest,0,1,0,0,1
FileChannel,0,1,0,0,1
Constructor,0,1,0,0,1
Reporter,0,1,0,0,1
lang.java.ipc.src.test.java.org.apache.avro.specific.TestSpecificDatumReader,0,1,0,0,1
lang.java.ipc.src.main.java.org.apache.avro.ipc.trace.Util,0,1,0,0,1
lang.java.avro.src.main.java.org.apache.avro.reflect.ArrayAccessor,1,1,0,0,2
lang.java.mapred.src.main.java.org.apache.avro.mapreduce.AvroKeyValueInputFormat,0,1,0,0,1
java.io.File,1,1,0,0,2
lang.java.ipc.src.main.java.org.apache.avro.ipc.NettyTransceiver,0,1,0,0,1
GenericData.Fixed,0,1,0,0,1
Type,1,1,0,0,2
lang.java.ipc.src.test.java.org.apache.avro.TestBulkData$BulkDataImpl,0,1,0,0,1
org.apache.avro.TypeEnum,0,1,0,0,1
lang.java.mapred.src.main.java.org.apache.avro.mapred.AvroMultipleOutputs$InternalFileOutputFormat,1,1,0,0,2
lang.java.avro.src.main.java.org.apache.avro.io.DatumWriter,1,1,0,0,2
avro.examples.baseball.Player.Builder,0,1,0,0,1
AvroIgnore,1,1,0,0,2
lang.java.ipc.src.test.java.org.apache.avro.io.Perf$DoubleTest,1,1,0,0,2
lang.java.mapred.src.main.java.org.apache.avro.mapred.tether.TetherKeySerialization,1,1,0,0,2
lang.java.ipc.src.test.java.org.apache.avro.io.Perf$MapTest,1,1,0,0,2
Ignore,0,1,0,0,1
lang.java.thrift.src.main.java.org.apache.avro.thrift.ThriftData,0,1,0,0,1
lang.java.avro.src.main.java.org.apache.avro.io.parsing.Symbol$WriterUnionAction,1,1,0,0,2
lang.java.trevni.avro.src.main.java.org.apache.trevni.avro.mapreduce.AvroTrevniKeyRecordReader,0,1,0,0,1
lang.java.avro.src.main.java.org.apache.avro.reflect.Stringable,0,1,0,0,1
doc.examples.mr-example.src.main.java.example.GenerateData,1,1,0,0,2
lang.java.thrift.src.test.java.org.apache.avro.thrift.test.Foo$zip_args$_Fields,0,1,0,0,1
lang.java.avro.src.main.java.org.apache.avro.io.parsing.Symbol$Root,1,1,0,0,2
lang.java.avro.src.main.java.org.apache.avro.data.Json$Writer,0,1,0,0,1
lang.java.trevni.avro.src.test.java.org.apache.trevni.avro.RandomData,1,1,0,0,2
Input,0,1,0,0,1
lang.java.tools.src.main.java.org.apache.avro.tool.TrevniUtil,1,1,0,0,2
MetaData,0,1,0,0,1
JsonToken,0,1,0,0,1
lang.java.ipc.src.test.java.org.apache.avro.ipc.TestNettyTransceiverWhenServerStops,1,1,0,0,2
CompressionCodec,0,1,0,0,1
Job,0,1,0,0,1
lang.java.ipc.src.main.java.org.apache.avro.ipc.SocketTransceiver,0,1,0,0,1
lang.java.ipc.src.main.java.org.apache.avro.ipc.stats.StaticServlet,1,1,0,0,2
TimeoutException,0,1,0,0,1
FileOutputFormat,0,1,0,0,1
Order,0,1,0,0,1
lang.java.ipc.src.main.java.org.apache.avro.ipc.SaslSocketTransceiver$SaslParticipant,0,1,0,0,1
TextStats,0,1,0,0,1
lang.java.avro.src.main.java.org.apache.avro.generic.GenericData,0,1,0,0,1
lang.java.tools.src.main.java.org.apache.avro.tool.DataFileReadTool,0,1,0,0,1
Channel,0,1,0,0,1
lang.java.trevni.avro.src.test.java.org.apache.trevni.avro.WordCountUtil,1,1,0,0,2
ConcurrentMap,0,1,0,0,1
doc.examples.mr-example.src.main.java.example.MapReduceAvroWordCount$Reduce,0,1,0,0,1
lang.java.ipc.src.test.java.org.apache.avro.TestCompare,1,1,0,0,2
EnumDescriptor,0,1,0,0,1
lang.java.avro.src.main.java.org.apache.avro.io.BinaryDecoder$InputStreamByteSource,0,1,0,0,1
lang.java.avro.src.test.java.org.apache.avro.io.TestResolvingIOResolving,0,1,0,0,1
java.lang.reflect.Type,1,1,0,0,2
lang.java.mapred.src.test.java.org.apache.avro.mapred.TestWordCount,0,1,0,0,1
lang.java.avro.src.main.java.org.apache.avro.Schema$MapSchema,1,1,0,0,2
FSDataInputStream,1,1,0,0,2
Utf8,0,1,0,0,1
lang.java.ipc.src.test.java.org.apache.avro.ipc.trace.TestSpanAggregation,1,1,0,0,2
lang.java.avro.src.main.java.org.apache.avro.SchemaBuilder$UnionFieldTypeBuilder,1,1,0,0,2
ActionHandler,0,1,0,0,1
lang.java.avro.src.test.java.org.apache.avro.TestDataFileReflect$BazRecord,0,1,0,0,1
lang.java.avro.src.test.java.org.apache.avro.TestSchemaCompatibility$ReaderWriter,0,1,0,0,1
lang.java.trevni.avro.src.main.java.org.apache.trevni.avro.mapreduce.AvroTrevniKeyValueOutputFormat,1,1,0,0,2
lang.java.mapred.src.main.java.org.apache.avro.mapred.HadoopReducerBase,1,1,0,0,2
lang.java.ipc.src.test.java.org.apache.avro.ipc.trace.TestBasicTracing$TestResponder,1,1,0,0,2
lang.java.avro.src.main.java.org.apache.avro.specific.SpecificRecordBuilderBase,0,1,0,0,1
Message,1,1,0,0,2
ChannelUpstreamHandler,0,1,0,0,1
lang.java.ipc.src.main.java.org.apache.avro.ipc.Requestor$Response,0,1,0,0,1
lang.java.avro.src.main.java.org.apache.avro.io.DirectBinaryDecoder,0,1,0,0,1
doc.examples.mr-example.src.main.java.example.MapredColorCount$ColorCountMapper,0,1,0,0,1
lang.java.mapred.src.test.java.org.apache.avro.mapred.TestWeather,0,1,0,0,1
lang.java.ipc.src.test.java.org.apache.avro.ipc.TestNettyServerWithCallbacks$SimpleImpl,0,1,0,0,1
lang.java.ipc.src.test.java.org.apache.avro.specific.TestSpecificRecordBuilder,1,1,0,0,2
WeakReference,0,1,0,0,1
lang.java.avro.src.test.java.org.apache.avro.TestSchemaNormalization,0,1,0,0,1
lang.java.avro.src.main.java.org.apache.avro.io.DecoderFactory$DefaultDecoderFactory,0,1,0,0,1
lang.java.avro.src.main.java.org.apache.avro.SchemaBuilder$NestedCompletion,1,1,0,0,2
UnsupportedCallbackException,0,1,0,0,1
