class,buo,bdc,spf,bco,all
openjpa-lib.src.main.java.org.apache.openjpa.lib.util.EventManager,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.jdbc.order.Home,1,1,0,0,2
openjpa-lib.src.main.java.org.apache.openjpa.lib.util.concurrent.ConcurrentHashMap$EntrySet,0,1,0,0,1
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.embed.Employee2_,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.inheritance.entity.BaseClass3,0,1,0,0,1
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.inheritance.entity.BaseClass4,0,1,0,0,1
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.inheritance.entity.BaseClass5,0,1,0,0,1
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.inheritance.entity.BaseClass6,0,1,0,0,1
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.inheritance.entity.BaseClass2,0,1,0,0,1
Collator,0,1,0,0,1
java.util.Calendar,0,1,0,0,1
openjpa-kernel.src.test.java.org.apache.openjpa.util.TestResultShape$Foo,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.common.utils.AbstractTestCase$VolatileRunnable,0,1,0,0,1
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.proxy.delayed.IAccount,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.enhance.EnhancedSuperClass,0,1,0,0,1
openjpa-kernel.src.main.java.org.apache.openjpa.kernel.Audited,1,1,0,0,2
openjpa-kernel.src.main.java.org.apache.openjpa.enhance.PCEnhancer$Flags,0,1,0,0,1
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.kernel.common.apps.MapElementPCChild,0,1,0,0,1
openjpa-kernel.src.test.java.org.apache.openjpa.util.TestProxyManager$CustomList,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.kernel.common.apps.DetachSMPC,1,1,0,0,2
AbstractSet,0,1,0,0,1
PersistentAttributeType,0,1,0,0,1
openjpa-jdbc.src.main.java.org.apache.openjpa.jdbc.kernel.exps.IndexOf,1,1,0,0,2
RowManagerImpl,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.embed.Employee1_,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.dynamicschema.TestDynamicSchemas,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.access.MixedFieldSub,0,1,0,0,1
openjpa-persistence.src.main.java.org.apache.openjpa.persistence.EntityExistsException,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.criteria.Magazine,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.datacache.common.apps.SelfReferencingCacheTestObject,1,1,0,0,2
openjpa-kernel.src.main.java.org.apache.openjpa.kernel.QueryFlushModes,1,1,0,0,2
openjpa-jdbc.src.main.java.org.apache.openjpa.jdbc.kernel.GenericResultObjectProvider,1,1,0,0,2
openjpa-jdbc.src.main.java.org.apache.openjpa.jdbc.sql.SelectImpl$NullId,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.jpql.entities.OrderedElementEntity,1,1,0,0,2
USAAddress,0,1,0,0,1
openjpa-kernel.src.main.java.org.apache.openjpa.kernel.PNewProvisionalState,1,1,0,0,2
XMLSchemaParser,0,1,0,0,1
openjpa-jdbc.src.main.java.org.apache.openjpa.jdbc.schema.NameSet,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.query.common.apps.RuntimeTest1,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.embed.attrOverrides.CustomerXml,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.query.common.apps.RuntimeTest3,1,1,0,0,2
openjpa-jdbc.src.main.java.org.apache.openjpa.jdbc.schema.DataSourceFactory,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.query.common.apps.RuntimeTest2,1,1,0,0,2
openjpa-persistence.src.main.java.org.apache.openjpa.persistence.UpdateAction,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.query.common.apps.RuntimeTest5,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.query.common.apps.RuntimeTest4,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.embed.ProgramManager,1,1,0,0,2
openjpa-examples.opentrader.src.main.java.org.apache.openjpa.trader.service.MarketFeed,0,1,0,0,1
openjpa-examples.openbooks.src.main.java.openbook.tools.converter.ParseTokenListener,0,1,0,0,1
openjpa-kernel.src.main.java.org.apache.openjpa.event.LogOrphanedKeyAction,1,1,0,0,2
openjpa-jdbc.src.main.java.org.apache.openjpa.jdbc.schema.DynamicSchemaFactory,1,1,0,0,2
ZipInputStream,0,1,0,0,1
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.identity.entityasidentity2.Course,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.jdbc.maps.spec_10_1_26_ex3.EmployeeName,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.common.apps.Student,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.proxy.delayed.hset.Employee,1,1,0,0,2
openjpa-kernel.src.main.java.org.apache.openjpa.ee.WASManagedRuntime,0,1,0,0,1
openjpa-lib.src.main.java.org.apache.openjpa.lib.log.CommonsLogFactory$LogAdapter,0,1,0,0,1
openjpa-jdbc.src.main.java.org.apache.openjpa.jdbc.meta.Embeddable,1,1,0,0,2
openjpa-kernel.src.main.java.org.apache.openjpa.ee.WASManagedRuntime$WASSynchronization,0,1,0,0,1
OracleDictionary,0,1,0,0,1
openjpa-jdbc.src.main.java.org.apache.openjpa.jdbc.meta.QueryResultMapping$PCResult,1,1,0,0,2
openjpa-jdbc.src.main.java.org.apache.openjpa.jdbc.sql.PostgresDictionary$PostgresPreparedStatement,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.jdbc.annotations.TestGenerators,1,1,0,0,2
openjpa-examples.openbooks.src.main.java.openbook.client.Demo,0,1,0,0,1
openjpa-jdbc.src.main.java.org.apache.openjpa.jdbc.meta.strats.ObjectIdValueHandler,1,1,0,0,2
IllegalClassFormatException,1,1,0,0,2
openjpa-examples.openbooks.src.main.java.openbook.domain.Book,1,1,0,0,2
DiscriminatorValue,0,1,0,0,1
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.embed.lazy.BeverageHolder,1,1,0,0,2
openjpa-lib.src.test.java.org.apache.openjpa.lib.conf.test.ConfigurationTestProductDerivation,1,1,0,0,2
IPayor,0,1,0,0,1
openjpa-lib.src.main.java.org.apache.openjpa.lib.util.JavaVersions,1,1,0,0,2
openjpa-lib.src.main.java.org.apache.openjpa.lib.rop.AbstractNonSequentialResultList,0,1,0,0,1
openjpa-persistence.src.main.java.org.apache.openjpa.persistence.criteria.Expressions$Avg,1,1,0,0,2
openjpa-lib.src.main.java.org.apache.openjpa.lib.util.ReferenceHashMap,0,1,0,0,1
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.identity.TestGenerationType,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.kernel.common.apps.DependentFieldsPC,1,1,0,0,2
openjpa-kernel.src.main.java.org.apache.openjpa.event.FlushTransactionListener,0,1,0,0,1
openjpa-jdbc.src.main.java.org.apache.openjpa.jdbc.meta.SequenceMapping,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.jdbc.maps.m2mmapex2.TestMany2ManyMapEx2,1,1,0,0,2
openjpa-kernel.src.main.java.org.apache.openjpa.audit.AuditableOperation,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.jdbc.maps.spec_10_1_27_ex4.TestSpec10_1_27_Ex4,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.inheritance.TestInheritanceWithMSCID,0,1,0,0,1
openjpa-kernel.src.main.java.org.apache.openjpa.datacache.QueryKey,1,1,0,0,2
openjpa-kernel.src.main.java.org.apache.openjpa.util.NoResultException,1,1,0,0,2
openjpa-kernel.src.main.java.org.apache.openjpa.kernel.EDeletedState,1,1,0,0,2
MetaDataDefaults,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.callbacks.ExceptionsFromCallbacksEntity,0,1,0,0,1
ClickEvent,0,1,0,0,1
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.annotations.common.apps.annotApp.ddtype.LifeCycleDDEntity,0,1,0,0,1
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.enhance.UnenhancedFieldAccessSubclass,0,1,0,0,1
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.inheritance.entity.ManagedIface,0,1,0,0,1
openjpa-persistence.src.main.java.org.apache.openjpa.persistence.criteria.FetchPathImpl,1,1,0,0,2
PersistentCollection,0,1,0,0,1
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.jdbc.maps.spec_10_1_27_ex5.VicePresident,1,1,0,0,2
Annotations,0,1,0,0,1
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.enhance.identity.Parent3,1,1,0,0,2
openjpa-persistence.src.main.java.org.apache.openjpa.persistence.criteria.Expressions$Any,1,1,0,0,2
openjpa-jdbc.src.main.java.org.apache.openjpa.jdbc.kernel.exps.GetObjectId,1,1,0,0,2
openjpa-jdbc.src.main.java.org.apache.openjpa.jdbc.meta.strats.LRSProxyCollection$ResultIterator,0,1,0,0,1
AssertionFailedError,0,1,0,0,1
openjpa-integration.validation.src.test.java.org.apache.openjpa.integration.validation.XMLBase,0,1,0,0,1
EmbeddedId,0,1,0,0,1
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.results.cls.TestResultClsAnnotation,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.inheritance.entities.testinterfaces.MSC,1,1,0,0,2
openjpa-lib.src.main.java.org.apache.openjpa.lib.jdbc.ConnectionDecorator,1,1,0,0,2
openjpa-persistence.src.main.java.org.apache.openjpa.persistence.criteria.Expressions$IsNotEmpty,1,1,0,0,2
openjpa-persistence.src.main.java.org.apache.openjpa.persistence.query.ConstantExpression,0,1,0,0,1
openjpa-persistence.src.main.java.org.apache.openjpa.persistence.query.Subquery,0,1,0,0,1
Id,1,1,0,0,2
openjpa-kernel.src.main.java.org.apache.openjpa.kernel.exps.MathVal,1,1,0,0,2
Person,0,1,0,0,1
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.jdbc.maps.spec_10_1_26_ex2.EmployeePK,1,1,0,0,2
ManyOneEntity,0,1,0,0,1
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.proxy.entities.IRider,0,1,0,0,1
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.jdbc.order.TestOrderColumnXML,1,1,0,0,2
In,1,1,0,0,2
openjpa-kernel.src.main.java.org.apache.openjpa.util.ExceptionInfo,1,1,0,0,2
openjpa-lib.src.main.java.org.apache.openjpa.lib.meta.JarFileURLMetaDataIterator,0,1,0,0,1
openjpa-kernel.src.main.java.org.apache.openjpa.meta.XMLFieldMetaData,1,1,0,0,2
URI,0,1,0,0,1
URL,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.flush.Topic,1,1,0,0,2
Target,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.datacache.CascadeChild,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.jdbc.query.cache.PartComposite,1,1,0,0,2
openjpa-kernel.src.main.java.org.apache.openjpa.conf.BrokerFactoryValue,1,1,0,0,2
openjpa-slice.src.main.java.org.apache.openjpa.slice.jdbc.DistributedSQLStoreQuery,1,1,0,0,2
openjpa-kernel.src.main.java.org.apache.openjpa.ee.AutomaticManagedRuntime,0,1,0,0,1
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.proxy.delayed.Certification,1,1,0,0,2
NestableRuntimeException,0,1,0,0,1
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.inheritance.EntityL3,1,1,0,0,2
openjpa-examples.simple.src.main.java.reversemapping.Main,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.criteria.CompUser_,1,1,0,0,2
openjpa-persistence.src.main.java.org.apache.openjpa.persistence.query.VarArgsExpression,1,1,0,0,2
Discriminator,0,1,0,0,1
openjpa-integration.validation.src.test.java.org.apache.openjpa.integration.validation.Address,0,1,0,0,1
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.jdbc.schema.TestPerClassSequenceFactory,0,1,0,0,1
openjpa-jdbc.src.main.java.org.apache.openjpa.jdbc.conf.MappingRepositoryValue,1,1,0,0,2
openjpa-kernel.src.main.java.org.apache.openjpa.event.BrokerFactoryListener,1,1,0,0,2
ExceptionListener,0,1,0,0,1
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.sequence.GeneratedIdObject,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.jdbc.maps.spec_10_1_27_ex5.Division,1,1,0,0,2
openjpa-kernel.src.main.java.org.apache.openjpa.kernel.TCleanState,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.kernel.common.apps.PCCompany,1,1,0,0,2
openjpa-kernel.src.main.java.org.apache.openjpa.util.AbstractLRSProxyMap,1,1,0,0,2
openjpa-persistence-jdbc.src.main.java.org.apache.openjpa.persistence.jdbc.XSecondaryTables,1,1,0,0,2
javax.persistence.NonUniqueResultException,1,1,0,0,2
openjpa-jdbc.src.main.java.org.apache.openjpa.jdbc.kernel.exps.IsEmptyExpression,0,1,0,0,1
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.delimited.identifiers.Chevrolet,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.kernel.common.apps.Transition,1,1,0,0,2
openjpa-jdbc.src.main.java.org.apache.openjpa.jdbc.schema.DriverDataSource,1,1,0,0,2
openjpa-kernel.src.main.java.org.apache.openjpa.conf.AutoDetachValue,1,1,0,0,2
openjpa-persistence.src.main.java.org.apache.openjpa.persistence.XMLPersistenceMetaDataParser,1,1,0,0,2
openjpa-examples.opentrader.src.main.java.org.apache.openjpa.trader.client.FormatUtil,0,1,0,0,1
openjpa-persistence.src.main.java.org.apache.openjpa.persistence.criteria.Expressions$All,1,1,0,0,2
openjpa-persistence.src.main.java.org.apache.openjpa.persistence.ElementDependent,1,1,0,0,2
RegularUser,0,1,0,0,1
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.jdbc.maps.spec_10_1_27_ex0.TestSpec10_1_27,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.proxy.entities.AnnuityHolder,0,1,0,0,1
openjpa-kernel.src.main.java.org.apache.openjpa.kernel.exps.BindValueVariableExpression,1,1,0,0,2
Slice,1,1,0,0,2
openjpa-jest.src.main.java.org.apache.openjpa.persistence.jest.JESTCommand$Format,1,1,0,0,2
openjpa-kernel.src.main.java.org.apache.openjpa.kernel.exps.IsEmptyExpression,1,1,0,0,2
openjpa-lib.src.main.java.org.apache.openjpa.lib.util.Files,1,1,0,0,2
openjpa-persistence.src.main.java.org.apache.openjpa.persistence.query.OrderByItem,0,1,0,0,1
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.embed.attrOverrides.AnnoOverEmbed,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.jdbc.query.domain.Binder,1,1,0,0,2
openjpa-jdbc.src.main.java.org.apache.openjpa.jdbc.sql.DBDictionaryFactory,1,1,0,0,2
openjpa-examples.opentrader.src.main.java.org.apache.openjpa.trader.client.event.ServiceEventHandler$UpdateStockHandler,0,1,0,0,1
NoSuchMethodException,0,1,0,0,1
EmbeddableType,0,1,0,0,1
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.annotations.common.apps.annotApp.annotype.PropertyAccess1,1,1,0,0,2
openjpa-kernel.src.main.java.org.apache.openjpa.kernel.UUIDStringSeq,1,1,0,0,2
openjpa-persistence.src.main.java.org.apache.openjpa.persistence.query.OpenJPAQueryBuilder,0,1,0,0,1
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.jta.ContainerTest,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.embed.lazy.Recliner,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.jdbc.mapping.bidi.TestBiDirectionalJoinTable,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.datacache.CacheTestBroker$CacheTestQuery,0,1,0,0,1
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.jdbc.mapping.bidi.ParentWithAppIdentity,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.jdbc.update.Parent,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.jdbc.maps.qualified.path.PersonalInfo,1,1,0,0,2
DataCache,0,1,0,0,1
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.jdbc.maps.m2mmapex2.Department,1,1,0,0,2
Award,0,1,0,0,1
TupleElement,1,1,0,0,2
Instrument,0,1,0,0,1
DiscriminatorColumn,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.enhance.identity.Dependent1,1,1,0,0,2
openjpa-persistence.src.main.java.org.apache.openjpa.persistence.meta.CompileTimeLogger,0,1,0,0,1
EmbeddedOwnerPC,0,1,0,0,1
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.enhance.identity.Dependent2,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.enhance.identity.Dependent3,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.enhance.identity.Dependent4,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.enhance.identity.Dependent5,1,1,0,0,2
openjpa-jdbc.src.main.java.org.apache.openjpa.jdbc.schema.TableSchemaFactory,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.jdbc.mapping.bidi.Person,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.kernel.common.apps.SequenceAssigned3,0,1,0,0,1
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.kernel.common.apps.SequenceAssigned2,1,1,0,0,2
openjpa-kernel.src.main.java.org.apache.openjpa.kernel.exps.BindKeyVariableExpression,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.cache.jpa.TestCacheModeAll,1,1,0,0,2
openjpa-persistence-jdbc.src.main.java.org.apache.openjpa.persistence.jdbc.XMappingOverride,1,1,0,0,2
openjpa-lib.src.test.java.org.apache.openjpa.lib.conf.TestXMLCaseConversions,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.callbacks.TestExceptionsFromCallbacks,1,1,0,0,2
openjpa-persistence.src.main.java.org.apache.openjpa.persistence.query.InExpression,1,1,0,0,2
BundleException,0,1,0,0,1
TableCellRenderer,0,1,0,0,1
openjpa-jdbc.src.main.java.org.apache.openjpa.jdbc.meta.strats.AbstractFieldStrategy,0,1,0,0,1
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.relations.TestChainEntities,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.jdbc.persistence.classcriteria.Artist,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.proxy.delayed.tset.Department,0,1,0,0,1
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.meta.common.apps.RuntimeTest3,0,1,0,0,1
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.embed.Embed_ToOne,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.meta.common.apps.RuntimeTest1,0,1,0,0,1
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.meta.common.apps.RuntimeTest2,0,1,0,0,1
openjpa-kernel.src.main.java.org.apache.openjpa.event.AbstractLifecycleListener,0,1,0,0,1
PreparedQueryCache.Exclusion,1,1,0,0,2
openjpa-persistence.src.main.java.org.apache.openjpa.persistence.AnnotationPersistenceMetaDataSerializer$FieldComparator,1,1,0,0,2
JavaVendors,0,1,0,0,1
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.jdbc.maps.spec_10_1_27_ex6.TestSpec10_1_27_Ex6,1,1,0,0,2
openjpa-kernel.src.main.java.org.apache.openjpa.datacache.CacheDistributionPolicy,0,1,0,0,1
openjpa-jdbc.src.main.java.org.apache.openjpa.jdbc.sql.SQLExceptions,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.Country,1,1,0,0,2
openjpa-kernel.src.main.java.org.apache.openjpa.ee.AbstractManagedRuntime,0,1,0,0,1
openjpa-lib.src.main.java.org.apache.openjpa.lib.util.concurrent.ConcurrentReferenceHashMap$HardEntry,0,1,0,0,1
openjpa-kernel.src.main.java.org.apache.openjpa.kernel.StateManagerImpl,1,1,0,0,2
openjpa-persistence.src.main.java.org.apache.openjpa.persistence.PersistenceException,1,1,0,0,2
openjpa-examples.opentrader.src.main.java.org.apache.openjpa.trader.client.ServerLogPanel$LoggingCallback,0,1,0,0,1
openjpa-kernel.src.main.java.org.apache.openjpa.kernel.FindCallbacks,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.jpql.entities.XMLOrderedElementEntity,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.access.FieldEmbedEntity,1,1,0,0,2
openjpa-persistence.src.main.java.org.apache.openjpa.persistence.criteria.Joins$Set,1,1,0,0,2
openjpa-jdbc.src.main.java.org.apache.openjpa.jdbc.meta.strats.RelationCollectionInverseKeyFieldStrategy,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.relations.ManyOneCompoundIdOwner,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.datacache.common.apps.EmbeddedEntity,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.jdbc.common.apps.LRSPCIntf,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.query.TestQueryResultClassAPI,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.test.SQLListenerTestCase$SQLAssertType,0,1,0,0,1
JDBCConfigurationImpl,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.annotations.TestOneToMany,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.models.company.IAddress,1,1,0,0,2
ConstantPoolTable,0,1,0,0,1
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.criteria.LineItem,1,1,0,0,2
openjpa-jest.src.main.java.org.apache.openjpa.persistence.jest.TokenReplacedStream$Pattern,0,1,0,0,1
openjpa-kernel.src.main.java.org.apache.openjpa.kernel.exps.Value,0,1,0,0,1
openjpa-kernel.src.main.java.org.apache.openjpa.meta.ProxySetupStateManager,1,1,0,0,2
openjpa-jdbc.src.main.java.org.apache.openjpa.jdbc.schema.Index,1,1,0,0,2
Writer,1,1,0,0,2
openjpa-lib.src.main.java.org.apache.openjpa.lib.log.SLF4JLogFactory$LogAdapter,0,1,0,0,1
openjpa-persistence-jdbc.src.main.java.org.apache.openjpa.persistence.jdbc.ElementStrategy,1,1,0,0,2
openjpa-persistence-locking.src.test.java.org.apache.openjpa.persistence.lockmgr.TestMixedLockManagerDeadlock,1,1,0,0,2
PropertyChangeSupport,0,1,0,0,1
Label,0,1,0,0,1
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.kernel.TestIncrementalFlushes$TListener,0,1,0,0,1
openjpa-persistence.src.main.java.org.apache.openjpa.persistence.criteria.Expressions$Locate,1,1,0,0,2
openjpa-kernel.src.main.java.org.apache.openjpa.conf.CacheMarshaller,1,1,0,0,2
openjpa-examples.opentrader.src.main.java.org.apache.openjpa.trader.service.slice.SectorDistributionPolicy,1,1,0,0,2
openjpa-lib.src.main.java.org.apache.openjpa.lib.util.JavaVendors,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.util.LazyEmbed,1,1,0,0,2
openjpa-kernel.src.main.java.org.apache.openjpa.kernel.exps.FilterListener,1,1,0,0,2
openjpa-persistence.src.main.java.org.apache.openjpa.persistence.NoResultException,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.relations.C,1,1,0,0,2
BitSet,1,1,0,0,2
openjpa-persistence.src.main.java.org.apache.openjpa.persistence.OpenJPAEntityManager,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.relations.E,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.relations.D,1,1,0,0,2
StatusBar,0,1,0,0,1
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.kernel.common.apps.AppIdSubA$ID,0,1,0,0,1
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.jdbc.maps.spec_10_1_27_ex4.VicePresident,1,1,0,0,2
openjpa-persistence.src.main.java.org.apache.openjpa.persistence.OpenJPAQuery,1,1,0,0,2
openjpa-persistence.src.main.java.org.apache.openjpa.persistence.meta.SourceAnnotationHandler$InclusiveFilter,0,1,0,0,1
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.meta.PChildBi,1,1,0,0,2
openjpa-kernel.src.main.java.org.apache.openjpa.kernel.exps.ExpressionVisitor,0,1,0,0,1
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.enhance.UnenhancedCompoundPKFieldAccessSubclass,1,1,0,0,2
openjpa-examples.opentrader.src.main.java.org.apache.openjpa.trader.client.event.ServiceEventHandler,0,1,0,0,1
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.embed.Department1,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.annotations.common.apps.annotApp.annotype.AnnoTest2$Oid,0,1,0,0,1
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.kernel.TestQueries,1,1,0,0,2
openjpa-kernel.src.main.java.org.apache.openjpa.event.LifecycleEventManager,0,1,0,0,1
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.embed.Department3,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.embed.Department2,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.conf.TestQueryHints,1,1,0,0,2
openjpa-persistence-jdbc.src.test.java.org.apache.openjpa.persistence.criteria.FemaleUser,1,1,0,0,2
openjpa-lib.src.main.java.org.apache.openjpa.lib.rop.SimpleResultList,1,1,0,0,2
