class,buo,bdc,spf,bco,all
src.java.org.apache.cassandra.config.Config$RequestSchedulerId,0,1,0,0,1
test.unit.org.apache.cassandra.Util,1,1,0,0,2
src.java.org.apache.cassandra.io.sstable.SSTableSimpleUnsortedWriter,1,1,0,0,2
test.unit.org.apache.cassandra.locator.ReplicationStrategyEndpointCacheTest$FakeOldNetworkTopologyStrategy,0,1,0,0,1
IColumnContainer,0,1,0,0,1
src.java.org.apache.cassandra.service.GCInspector,1,1,0,0,2
interface.thrift.gen-java.org.apache.cassandra.thrift.Cassandra$Processor$describe_splits,1,1,0,0,2
FreeableMemory,0,1,0,0,1
src.java.org.apache.cassandra.tools.NodeCmd$ToolCommandLine,0,1,0,0,1
src.java.org.apache.cassandra.auth.IAuthority,0,1,0,0,1
src.java.org.apache.cassandra.db.HintedHandOffManagerMBean,1,1,0,0,2
interface.thrift.gen-java.org.apache.cassandra.thrift.Cassandra$system_drop_column_family_args$_Fields,1,1,0,0,2
src.java.org.apache.cassandra.service.IndexScanVerbHandler,1,1,0,0,2
src.java.org.apache.cassandra.io.sstable.KeyIterator,1,1,0,0,2
src.java.org.apache.cassandra.hadoop.ColumnFamilyOutputFormat$NullOutputCommitter,0,1,0,0,1
TreeRequest,0,1,0,0,1
NamesQueryFilter,0,1,0,0,1
Date,1,1,0,0,2
interface.thrift.gen-java.org.apache.cassandra.thrift.IndexExpression$_Fields,1,1,0,0,2
src.java.org.apache.cassandra.io.sstable.SSTableMetadata,1,1,0,0,2
Timer,1,1,0,0,2
interface.thrift.gen-java.org.apache.cassandra.thrift.CqlResult,1,1,0,0,2
src.java.org.apache.cassandra.io.util.FastByteArrayInputStream,1,1,0,0,2
src.java.org.apache.cassandra.db.compaction.CompactionController,0,1,0,0,1
test.unit.org.apache.cassandra.config.DatabaseDescriptorTest,1,1,0,0,2
src.java.org.apache.cassandra.cql.RelationType,0,1,0,0,1
src.java.org.apache.cassandra.hadoop.ColumnFamilyRecordWriter,0,1,0,0,1
interface.thrift.gen-java.org.apache.cassandra.thrift.Cassandra$remove_result$_Fields,1,1,0,0,2
interface.thrift.gen-java.org.apache.cassandra.thrift.Cassandra$AsyncClient$describe_cluster_name_call,1,1,0,0,2
Session,1,1,0,0,2
src.java.org.apache.cassandra.io.util.SegmentedFile$SegmentIterator,0,1,0,0,1
src.java.org.apache.cassandra.service.RowDigestResolver,1,1,0,0,2
src.java.org.apache.cassandra.thrift.CustomTNonBlockingServer,1,1,0,0,2
IRowCacheProvider,1,1,0,0,2
src.java.org.apache.cassandra.io.util.FileMark,0,1,0,0,1
src.java.org.apache.cassandra.gms.VersionedValue$VersionedValueFactory,0,1,0,0,1
org.apache.thrift.protocol.TBinaryProtocol,0,1,0,0,1
src.java.org.apache.cassandra.db.compaction.LazilyCompactedRow$Reducer,0,1,0,0,1
test.unit.org.apache.cassandra.locator.EC2SnitchTest$TestEC2Snitch,0,1,0,0,1
src.java.org.apache.cassandra.streaming.StreamOutSession,0,1,0,0,1
src.java.org.apache.cassandra.db.filter.QueryFilter,0,1,0,0,1
test.unit.org.apache.cassandra.service.AntiEntropyServiceTestAbstract,0,1,0,0,1
src.java.org.apache.cassandra.service.TruncateResponseHandler,1,1,0,0,2
interface.thrift.gen-java.org.apache.cassandra.thrift.Cassandra$AsyncClient$execute_cql_query_call,1,1,0,0,2
UpdateColumnFamily,0,1,0,0,1
Bounds,1,1,0,0,2
src.java.org.apache.cassandra.utils.NodeId$LocalIds,1,1,0,0,2
interface.thrift.gen-java.org.apache.cassandra.thrift.Cassandra$Processor$describe_cluster_name,1,1,0,0,2
Method,0,1,0,0,1
TokenMetadata,0,1,0,0,1
src.java.org.apache.cassandra.db.SliceFromReadCommand,1,1,0,0,2
src.java.org.apache.cassandra.db.filter.AbstractColumnIterator,1,1,0,0,2
src.java.org.apache.cassandra.config.ReplicationStrategy,1,1,0,0,2
interface.thrift.gen-java.org.apache.cassandra.thrift.Cassandra$system_drop_column_family_args,1,1,0,0,2
InetAddress,1,1,0,0,2
Set,0,1,0,0,1
org.apache.cassandra.db.migration.avro.ColumnDef,0,1,0,0,1
src.java.org.apache.cassandra.io.sstable.SSTableScanner,1,1,0,0,2
test.unit.org.apache.cassandra.db.RecoveryManager2Test,1,1,0,0,2
src.java.org.apache.cassandra.db.compaction.AbstractCompactionTask,0,1,0,0,1
NoSuchFieldException,0,1,0,0,1
src.java.org.apache.cassandra.scheduler.NoScheduler,1,1,0,0,2
src.java.org.apache.cassandra.utils.Pair,1,1,0,0,2
src.java.org.apache.cassandra.auth.AllowAllAuthority,0,1,0,0,1
Deprecated,0,1,0,0,1
test.unit.org.apache.cassandra.utils.BoundedStatsDequeTest,1,1,0,0,2
SSTable,0,1,0,0,1
ParserConfigurationException,1,1,0,0,2
IndexType,0,1,0,0,1
src.java.org.apache.cassandra.locator.EndpointSnitchInfoMBean,0,1,0,0,1
src.java.org.apache.cassandra.db.compaction.ParallelCompactionIterable$Reducer$MergeTask,0,1,0,0,1
AtomicReference,1,1,0,0,2
interface.thrift.gen-java.org.apache.cassandra.thrift.Cassandra$system_add_keyspace_args$_Fields,1,1,0,0,2
src.java.org.apache.cassandra.tools.NodeProbe,0,1,0,0,1
ScheduledFuture,0,1,0,0,1
BytesReadTracker,1,1,0,0,2
MerkleTree,0,1,0,0,1
AbstractReplicationStrategy,0,1,0,0,1
CqlResult,0,1,0,0,1
interface.thrift.gen-java.org.apache.cassandra.thrift.Cassandra$system_add_column_family_args$_Fields,1,1,0,0,2
src.java.org.apache.cassandra.net.MessagingService$MSHandle,1,1,0,0,2
org.apache.hadoop.util.Progressable,0,1,0,0,1
src.java.org.apache.cassandra.streaming.PendingFile$PendingFileSerializer,0,1,0,0,1
src.java.org.apache.cassandra.cql.jdbc.JdbcDate,1,1,0,0,2
CounterSuperColumn,0,1,0,0,1
test.unit.org.apache.cassandra.db.SuperColumnTest,1,1,0,0,2
src.java.org.apache.cassandra.cli.CliOptions,0,1,0,0,1
src.java.org.apache.cassandra.cql.Relation,0,1,0,0,1
src.java.org.apache.cassandra.concurrent.Stage,0,1,0,0,1
CassandraServiceDataCleaner,0,1,0,0,1
Ordering,0,1,0,0,1
src.java.org.apache.cassandra.net.ProtocolHeader,1,1,0,0,2
List,1,1,0,0,2
interface.thrift.gen-java.org.apache.cassandra.thrift.Mutation$_Fields,1,1,0,0,2
ObjectMapper,0,1,0,0,1
interface.thrift.gen-java.org.apache.cassandra.thrift.AuthenticationRequest$_Fields,1,1,0,0,2
BiMap,0,1,0,0,1
src.java.org.apache.cassandra.dht.BigIntegerToken,0,1,0,0,1
BigLongArray,0,1,0,0,1
src.java.org.apache.cassandra.utils.MerkleTree$TreeRangeIterator,1,1,0,0,2
interface.thrift.gen-java.org.apache.cassandra.thrift.NotFoundException,1,1,0,0,2
PriorityQueue,1,1,0,0,2
src.java.org.apache.cassandra.tools.BulkLoader$ExternalClient,0,1,0,0,1
org.apache.thrift.TFieldIdEnum,1,1,0,0,2
interface.thrift.gen-java.org.apache.cassandra.thrift.Compression,1,1,0,0,2
interface.thrift.gen-java.org.apache.cassandra.thrift.Cassandra$describe_ring_args$_Fields,1,1,0,0,2
src.java.org.apache.cassandra.service.DatacenterWriteResponseHandler,1,1,0,0,2
src.java.org.apache.cassandra.gms.Gossiper,0,1,0,0,1
interface.thrift.gen-java.org.apache.cassandra.thrift.Cassandra$Processor,1,1,0,0,2
SchemaLoader,0,1,0,0,1
test.unit.org.apache.cassandra.io.sstable.SSTableUtils,0,1,0,0,1
OldNetworkTopologyStrategy,0,1,0,0,1
RingCache,0,1,0,0,1
UnavailableException,1,1,0,0,2
src.java.org.apache.cassandra.locator.AbstractNetworkTopologySnitch,0,1,0,0,1
tools.stress.src.org.apache.cassandra.stress.Stress$ShutDown,0,1,0,0,1
ExpiringMap,1,1,0,0,2
interface.thrift.gen-java.org.apache.cassandra.thrift.KeySlice$_Fields,1,1,0,0,2
Field,1,1,0,0,2
src.java.org.apache.cassandra.utils.LatencyTracker,1,1,0,0,2
interface.thrift.gen-java.org.apache.cassandra.thrift.Cassandra$AsyncClient,1,1,0,0,2
interface.thrift.gen-java.org.apache.cassandra.thrift.Cassandra$AsyncClient$batch_mutate_call,1,1,0,0,2
src.java.org.apache.cassandra.utils.SimpleCondition,1,1,0,0,2
src.java.org.apache.cassandra.io.sstable.SSTableLoader$LoaderFuture,1,1,0,0,2
interface.thrift.gen-java.org.apache.cassandra.thrift.Cassandra$multiget_count_result$_Fields,1,1,0,0,2
Args,0,1,0,0,1
interface.thrift.gen-java.org.apache.cassandra.thrift.Cassandra$Processor$batch_mutate,1,1,0,0,2
examples.hadoop_word_count.src.WordCount$TokenizerMapper,0,1,0,0,1
src.java.org.apache.cassandra.db.ExpiringColumn,1,1,0,0,2
src.java.org.apache.cassandra.db.marshal.BooleanType,1,1,0,0,2
src.java.org.apache.cassandra.locator.TokenMetadata,0,1,0,0,1
src.java.org.apache.cassandra.cache.ConcurrentLinkedHashCache,1,1,0,0,2
src.java.org.apache.cassandra.db.compaction.CompactionManagerMBean,0,1,0,0,1
test.unit.org.apache.cassandra.locator.ReplicationStrategyEndpointCacheTest$FakeSimpleStrategy,0,1,0,0,1
src.java.org.apache.cassandra.io.sstable.SSTableMetadata$SSTableMetadataSerializer,1,1,0,0,2
src.java.org.apache.cassandra.gms.IEndpointStateChangeSubscriber,0,1,0,0,1
src.java.org.apache.cassandra.tools.ThreadPoolProxyMBeanIterator,1,1,0,0,2
src.java.org.apache.cassandra.net.IAsyncResult,1,1,0,0,2
interface.thrift.gen-java.org.apache.cassandra.thrift.Cassandra$system_drop_keyspace_args$_Fields,1,1,0,0,2
src.java.org.apache.cassandra.thrift.TBinaryProtocol,0,1,0,0,1
src.java.org.apache.cassandra.utils.MerkleTree$Inner$InnerSerializer,1,1,0,0,2
ExecutorService,1,1,0,0,2
src.java.org.apache.cassandra.service.ClientState,1,1,0,0,2
interface.thrift.gen-java.org.apache.cassandra.thrift.Cassandra$Iface,1,1,0,0,2
CounterContext,1,1,0,0,2
tools.stress.src.org.apache.cassandra.stress.StressAction,0,1,0,0,1
src.java.org.apache.cassandra.db.DataTracker,1,1,0,0,2
interface.thrift.gen-java.org.apache.cassandra.thrift.Cassandra$multiget_count_args$_Fields,1,1,0,0,2
ColumnFamilyStoreMBean,0,1,0,0,1
src.java.org.apache.cassandra.io.util.SequentialWriter$BufferedFileWriterMark,0,1,0,0,1
src.java.org.apache.cassandra.db.filter.NamesQueryFilter,1,1,0,0,2
src.java.org.apache.cassandra.service.DatacenterReadCallback,1,1,0,0,2
interface.thrift.gen-java.org.apache.cassandra.thrift.Cassandra$describe_schema_versions_args,1,1,0,0,2
src.java.org.apache.cassandra.streaming.StreamReplyVerbHandler,1,1,0,0,2
src.java.org.apache.cassandra.service.AbstractWriteResponseHandler,1,1,0,0,2
src.java.org.apache.cassandra.db.index.SecondaryIndexManager,0,1,0,0,1
interface.thrift.gen-java.org.apache.cassandra.thrift.CounterSuperColumn$_Fields,1,1,0,0,2
src.java.org.apache.cassandra.db.ReadCommand,1,1,0,0,2
src.java.org.apache.cassandra.db.columniterator.IColumnIterator,0,1,0,0,1
AbstractCompactedRow,0,1,0,0,1
IRequestScheduler,0,1,0,0,1
src.java.org.apache.cassandra.utils.MergeIterator$Reducer,1,1,0,0,2
src.java.org.apache.cassandra.dht.OrderPreservingPartitioner,0,1,0,0,1
src.java.org.apache.cassandra.locator.SimpleSeedProvider,0,1,0,0,1
interface.thrift.gen-java.org.apache.cassandra.thrift.UnavailableException,1,1,0,0,2
test.unit.org.apache.cassandra.service.LeaveAndBootstrapTest,1,1,0,0,2
Byte,0,1,0,0,1
src.java.org.apache.cassandra.gms.ApplicationState,0,1,0,0,1
src.java.org.apache.cassandra.db.IColumnContainer,1,1,0,0,2
src.java.org.apache.cassandra.io.util.MmappedSegmentedFile$Builder,0,1,0,0,1
src.java.org.apache.cassandra.db.compaction.ParallelCompactionIterable$NotifyingSSTableIdentityIterator,0,1,0,0,1
DataOutput,1,1,0,0,2
SSTableLoader.Client,0,1,0,0,1
src.java.org.apache.cassandra.db.marshal.UUIDType,1,1,0,0,2
NotFoundException,0,1,0,0,1
src.java.org.apache.cassandra.utils.BoundedStatsDeque,1,1,0,0,2
src.java.org.apache.cassandra.io.sstable.IndexSummary,1,1,0,0,2
StorageService.Verb,1,1,0,0,2
test.unit.org.apache.cassandra.utils.MerkleTreeTest,0,1,0,0,1
src.java.org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy,0,1,0,0,1
InputSplit,0,1,0,0,1
interface.thrift.gen-java.org.apache.cassandra.thrift.SuperColumn,1,1,0,0,2
Allocator,0,1,0,0,1
test.unit.org.apache.cassandra.dht.CollatingOrderPreservingPartitionerTest,1,1,0,0,2
test.unit.org.apache.cassandra.utils.IntervalTreeTest,1,1,0,0,2
InstanceNotFoundException,1,1,0,0,2
org.apache.thrift.async.TAsyncClient,1,1,0,0,2
test.long.org.apache.cassandra.utils.LongBloomFilterTest,1,1,0,0,2
src.java.org.apache.cassandra.utils.MergeIterator,1,1,0,0,2
src.java.org.apache.cassandra.db.compaction.CompactionManager$CleanupInfo,0,1,0,0,1
src.java.org.apache.cassandra.gms.HeartBeatStateSerializer,1,1,0,0,2
InstantiationException,0,1,0,0,1
src.java.org.apache.cassandra.cache.SerializingCacheProvider,1,1,0,0,2
interface.thrift.gen-java.org.apache.cassandra.thrift.EndpointDetails,1,1,0,0,2
src.java.org.apache.cassandra.utils.BigLongArray,1,1,0,0,2
src.java.org.apache.cassandra.db.TruncateResponse$TruncateResponseSerializer,1,1,0,0,2
test.unit.org.apache.cassandra.utils.FilterTestHelper,0,1,0,0,1
interface.thrift.gen-java.org.apache.cassandra.thrift.TimedOutException$_Fields,1,1,0,0,2
src.java.org.apache.cassandra.io.sstable.SSTableReader$Operator,1,1,0,0,2
contrib.javautils.src.test.java.org.apache.cassandra.contrib.utils.service.CassandraServiceTest,0,1,0,0,1
SocketAddress,1,1,0,0,2
Void,1,1,0,0,2
IColumnSerializer.Flag,1,1,0,0,2
SSTableIdentityIterator,0,1,0,0,1
src.java.org.apache.cassandra.db.compaction.CompactionManager$ScrubInfo,0,1,0,0,1
src.java.org.apache.cassandra.db.IMutation,1,1,0,0,2
TNonblockingServer,0,1,0,0,1
src.java.org.apache.cassandra.db.commitlog.BatchCommitLogExecutorService$CheaterFutureTask,0,1,0,0,1
Descriptor,1,1,0,0,2
Collection,0,1,0,0,1
src.java.org.apache.cassandra.dht.BootStrapper$BootstrapTokenVerbHandler,0,1,0,0,1
RecognitionException,0,1,0,0,1
src.java.org.apache.cassandra.db.marshal.LexicalUUIDType,1,1,0,0,2
src.java.org.apache.cassandra.locator.AdaptiveLatencyTracker,0,1,0,0,1
FrameBuffer,0,1,0,0,1
DecoderFactory,0,1,0,0,1
src.java.org.apache.cassandra.db.commitlog.CommitLog$LogRecordAdder,0,1,0,0,1
interface.thrift.gen-java.org.apache.cassandra.thrift.Cassandra$system_add_keyspace_result$_Fields,1,1,0,0,2
OutputCommitter,0,1,0,0,1
SelectionKey,0,1,0,0,1
src.java.org.apache.cassandra.db.marshal.DynamicCompositeType$DynamicParsedComparator,0,1,0,0,1
CompactionManagerMBean,0,1,0,0,1
interface.thrift.gen-java.org.apache.cassandra.thrift.Cassandra$describe_snitch_args,1,1,0,0,2
org.apache.cassandra.thrift.CfDef,0,1,0,0,1
ColumnPath,0,1,0,0,1
CountDownLatch,1,1,0,0,2
interface.thrift.gen-java.org.apache.cassandra.thrift.Cassandra$AsyncClient$get_indexed_slices_call,1,1,0,0,2
src.java.org.apache.cassandra.cql.Term,0,1,0,0,1
test.unit.org.apache.cassandra.dht.ByteOrderedPartitionerTest,1,1,0,0,2
src.java.org.apache.cassandra.db.migration.DropKeyspace,1,1,0,0,2
TBase,1,1,0,0,2
src.java.org.apache.cassandra.db.compaction.CompactionManager$ValidationCompactionIterable,0,1,0,0,1
Configuration,0,1,0,0,1
src.java.org.apache.cassandra.cli.CliClient$AddKeyspaceArgument,0,1,0,0,1
OutputStream,0,1,0,0,1
SAXException,1,1,0,0,2
src.java.org.apache.cassandra.dht.StringToken,0,1,0,0,1
src.java.org.apache.cassandra.db.compaction.AbstractCompactionIterable,0,1,0,0,1
Permission,1,1,0,0,2
src.java.org.apache.cassandra.locator.OldNetworkTopologyStrategy,1,1,0,0,2
Stage,1,1,0,0,2
test.unit.org.apache.cassandra.db.marshal.RoundTripTest,1,1,0,0,2
src.java.org.apache.cassandra.db.context.IContext$ContextRelationship,0,1,0,0,1
src.java.org.apache.cassandra.db.AbstractColumnContainer$DeletionInfo,1,1,0,0,2
src.java.org.apache.cassandra.cli.CliClient$ColumnFamilyArgument,0,1,0,0,1
interface.thrift.gen-java.org.apache.cassandra.thrift.Deletion,1,1,0,0,2
interface.thrift.gen-java.org.apache.cassandra.thrift.Cassandra$multiget_slice_args,1,1,0,0,2
interface.thrift.gen-java.org.apache.cassandra.thrift.Cassandra$get_count_args,1,1,0,0,2
Float,1,1,0,0,2
AtomicBoolean,0,1,0,0,1
src.java.org.apache.cassandra.cql.AlterTableStatement$OperationType,0,1,0,0,1
src.java.org.apache.cassandra.db.Table,1,1,0,0,2
interface.thrift.gen-java.org.apache.cassandra.thrift.Cassandra$system_drop_column_family_result,1,1,0,0,2
src.java.org.apache.cassandra.auth.AllowAllAuthenticator,0,1,0,0,1
IMessageSink,0,1,0,0,1
src.java.org.apache.cassandra.utils.SlabAllocator,1,1,0,0,2
src.java.org.apache.cassandra.thrift.CassandraDaemon,0,1,0,0,1
src.java.org.apache.cassandra.cql.jdbc.JdbcInteger,1,1,0,0,2
TTransportException,0,1,0,0,1
src.java.org.apache.cassandra.io.util.MmappedSegmentedFile,0,1,0,0,1
interface.thrift.gen-java.org.apache.cassandra.thrift.Cassandra$Processor$get_count,1,1,0,0,2
test.unit.org.apache.cassandra.db.RemoveSuperColumnTest,1,1,0,0,2
Logger,1,1,0,0,2
interface.thrift.gen-java.org.apache.cassandra.thrift.CfDef,1,1,0,0,2
src.java.org.apache.cassandra.thrift.CustomTHsHaServer,0,1,0,0,1
src.java.org.apache.cassandra.db.marshal.TypeParser,0,1,0,0,1
interface.thrift.gen-java.org.apache.cassandra.thrift.EndpointDetails$_Fields,1,1,0,0,2
test.unit.org.apache.cassandra.dht.RangeTest,1,1,0,0,2
ConcurrentNavigableMap,0,1,0,0,1
src.java.org.apache.cassandra.db.compaction.CompactionInfo,0,1,0,0,1
Context,0,1,0,0,1
test.unit.org.apache.cassandra.db.RowIterationTest,1,1,0,0,2
src.java.org.apache.cassandra.io.sstable.IndexHelper,1,1,0,0,2
interface.thrift.gen-java.org.apache.cassandra.thrift.Cassandra$set_keyspace_result$_Fields,1,1,0,0,2
src.java.org.apache.cassandra.notifications.SSTableListChangedNotification,1,1,0,0,2
src.java.org.apache.cassandra.service.StorageProxy,1,1,0,0,2
CompressionMetadata,0,1,0,0,1
src.java.org.apache.cassandra.db.marshal.AbstractType,0,1,0,0,1
Charset,1,1,0,0,2
src.java.org.apache.cassandra.io.compress.CompressedRandomAccessReader,1,1,0,0,2
IOException,1,1,0,0,2
RuntimeMXBean,0,1,0,0,1
MemoryUsage,0,1,0,0,1
src.java.org.apache.cassandra.utils.XMLUtils,1,1,0,0,2
DebuggableThreadPoolExecutor,1,1,0,0,2
src.java.org.apache.cassandra.dht.AbstractBounds$Type,0,1,0,0,1
src.java.org.apache.cassandra.utils.MerkleTree$StopRecursion$TooDeep,1,1,0,0,2
After,0,1,0,0,1
interface.thrift.gen-java.org.apache.cassandra.thrift.Cassandra$login_args,1,1,0,0,2
src.java.org.apache.cassandra.cli.CliClient$KsDefNamesComparator,0,1,0,0,1
interface.thrift.gen-java.org.apache.cassandra.thrift.Cassandra$describe_keyspaces_result,1,1,0,0,2
interface.thrift.gen-java.org.apache.cassandra.thrift.Cassandra$Processor$get_indexed_slices,1,1,0,0,2
src.java.org.apache.cassandra.locator.PropertyFileSnitch,1,1,0,0,2
src.java.org.apache.cassandra.config.RequestSchedulerOptions,0,1,0,0,1
interface.thrift.gen-java.org.apache.cassandra.thrift.Cassandra$Processor$describe_snitch,1,1,0,0,2
test.unit.org.apache.cassandra.io.sstable.LegacySSTableTest,1,1,0,0,2
test.unit.org.apache.cassandra.service.InitClientTest,1,1,0,0,2
ConsistencyLevel,1,1,0,0,2
src.java.org.apache.cassandra.db.marshal.ReversedType,1,1,0,0,2
src.java.org.apache.cassandra.io.util.SegmentedFile$Builder,0,1,0,0,1
MalformedObjectNameException,1,1,0,0,2
src.java.org.apache.cassandra.locator.DynamicEndpointSnitch,0,1,0,0,1
src.java.org.apache.cassandra.io.compress.SnappyCompressor,1,1,0,0,2
src.java.org.apache.cassandra.io.util.BufferedSegmentedFile,0,1,0,0,1
interface.thrift.gen-java.org.apache.cassandra.thrift.Cassandra$add_result$_Fields,1,1,0,0,2
src.java.org.apache.cassandra.db.columniterator.IndexedSliceReader,0,1,0,0,1
src.java.org.apache.cassandra.thrift.CustomTThreadPoolServer,0,1,0,0,1
ProcessBuilder,1,1,0,0,2
src.java.org.apache.cassandra.cql.CreateColumnFamilyStatement,1,1,0,0,2
src.java.org.apache.cassandra.db.compaction.CompactionTask,0,1,0,0,1
BigInteger,0,1,0,0,1
test.unit.org.apache.cassandra.utils.KeyGenerator$IntGenerator,0,1,0,0,1
interface.thrift.gen-java.org.apache.cassandra.thrift.CqlRow,1,1,0,0,2
Options,0,1,0,0,1
src.java.org.apache.cassandra.locator.AbstractReplicationStrategy,0,1,0,0,1
TNonblockingSocket,0,1,0,0,1
interface.thrift.gen-java.org.apache.cassandra.thrift.Cassandra$Processor$describe_keyspaces,1,1,0,0,2
src.java.org.apache.cassandra.service.AntiEntropyService$CFPair,1,1,0,0,2
interface.thrift.gen-java.org.apache.cassandra.thrift.Cassandra$get_slice_result$_Fields,1,1,0,0,2
test.unit.org.apache.cassandra.locator.OldNetworkTopologyStrategyTest,1,1,0,0,2
test.unit.org.apache.cassandra.service.MoveTest,1,1,0,0,2
interface.thrift.gen-java.org.apache.cassandra.thrift.Cassandra$insert_result,1,1,0,0,2
TThreadPoolServer.Args,0,1,0,0,1
src.java.org.apache.cassandra.service.AntiEntropyService$TreeResponse,1,1,0,0,2
src.java.org.apache.cassandra.utils.obs.BitUtil,1,1,0,0,2
test.unit.org.apache.cassandra.db.ScrubTest,1,1,0,0,2
src.java.org.apache.cassandra.utils.MerkleTree$StopRecursion$BadRange,1,1,0,0,2
SimpleStrategy,0,1,0,0,1
Iterator,1,1,0,0,2
src.java.org.apache.cassandra.db.TruncateVerbHandler,1,1,0,0,2
src.java.org.apache.cassandra.db.ColumnFamilyType,1,1,0,0,2
Pair,1,1,0,0,2
ANTLRStringStream,0,1,0,0,1
ColumnOrSuperColumn,0,1,0,0,1
ConcurrentSkipListMap,1,1,0,0,2
test.unit.org.apache.cassandra.gms.SerializationsTest,0,1,0,0,1
interface.thrift.gen-java.org.apache.cassandra.thrift.Cassandra$describe_ring_args,1,1,0,0,2
src.java.org.apache.cassandra.utils.MergeIterator$OneToOne,1,1,0,0,2
src.java.org.apache.cassandra.utils.AbstractStatsDeque,1,1,0,0,2
interface.thrift.gen-java.org.apache.cassandra.thrift.Cassandra$describe_keyspace_result,1,1,0,0,2
src.java.org.apache.cassandra.tools.SSTableExport,0,1,0,0,1
src.java.org.apache.cassandra.gms.Gossiper$GossipTask,0,1,0,0,1
src.java.org.apache.cassandra.db.CollationController,1,1,0,0,2
java.lang.Object,1,1,0,0,2
src.java.org.apache.cassandra.utils.BytesReadTracker,1,1,0,0,2
interface.thrift.gen-java.org.apache.cassandra.thrift.Cassandra$Processor$get_range_slices,1,1,0,0,2
ClientState,0,1,0,0,1
src.java.org.apache.cassandra.utils.MergeIterator$Candidate,1,1,0,0,2
Migration,0,1,0,0,1
src.java.org.apache.cassandra.db.marshal.AbstractCompositeType,0,1,0,0,1
src.java.org.apache.cassandra.db.ColumnSerializer$CorruptColumnException,1,1,0,0,2
src.java.org.apache.cassandra.config.DatabaseDescriptor,0,1,0,0,1
interface.thrift.gen-java.org.apache.cassandra.thrift.Cassandra$execute_cql_query_args$_Fields,1,1,0,0,2
src.java.org.apache.cassandra.auth.Resources,1,1,0,0,2
Deflater,0,1,0,0,1
ConfigurationException,0,1,0,0,1
src.java.org.apache.cassandra.cql.CreateIndexStatement,1,1,0,0,2
src.java.org.apache.cassandra.db.RowIteratorFactory$ConvertToColumnIterator,1,1,0,0,2
src.java.org.apache.cassandra.cache.ConcurrentLinkedHashCacheProvider,1,1,0,0,2
test.unit.org.apache.cassandra.db.CommitLogTest,1,1,0,0,2
test.unit.org.apache.cassandra.db.CounterColumnTest,1,1,0,0,2
interface.thrift.gen-java.org.apache.cassandra.thrift.Cassandra$AsyncClient$login_call,1,1,0,0,2
test.unit.org.apache.cassandra.db.marshal.ReversedTypeTest,1,1,0,0,2
interface.thrift.gen-java.org.apache.cassandra.thrift.AuthenticationRequest,1,1,0,0,2
src.java.org.apache.cassandra.db.compaction.ParallelCompactionIterable$Reducer$DeserializedColumnIterator,0,1,0,0,1
PerColumnSecondaryIndex,0,1,0,0,1
ColumnDef,0,1,0,0,1
test.unit.org.apache.cassandra.io.util.BufferedRandomAccessFileTest,1,1,0,0,2
FileInputStream,0,1,0,0,1
TSerializer,1,1,0,0,2
interface.thrift.gen-java.org.apache.cassandra.thrift.Column$_Fields,1,1,0,0,2
src.java.org.apache.cassandra.service.ReadCallback$AsyncRepairRunner,1,1,0,0,2
src.java.org.apache.cassandra.io.sstable.SSTableBoundedScanner$BoundedKeyScanningIterator,1,1,0,0,2
src.java.org.apache.cassandra.gms.FailureDetector,0,1,0,0,1
LatencyTracker,1,1,0,0,2
AntiEntropyService.CFPair,0,1,0,0,1
src.java.org.apache.cassandra.service.AsyncRepairCallback,1,1,0,0,2
test.unit.org.apache.cassandra.db.RemoveColumnFamilyWithFlush2Test,1,1,0,0,2
IIterableColumns,0,1,0,0,1
interface.thrift.gen-java.org.apache.cassandra.thrift.Cassandra$get_slice_args$_Fields,1,1,0,0,2
src.java.org.apache.cassandra.locator.IEndpointSnitch,0,1,0,0,1
QueryPath,1,1,0,0,2
interface.thrift.gen-java.org.apache.cassandra.thrift.Cassandra$describe_ring_result,1,1,0,0,2
MemoryMXBean,0,1,0,0,1
interface.thrift.gen-java.org.apache.cassandra.thrift.Cassandra$get_indexed_slices_result,1,1,0,0,2
src.java.org.apache.cassandra.tools.ColumnFamilyStoreMBeanIterator,1,1,0,0,2
src.java.org.apache.cassandra.io.util.FileDataInput,0,1,0,0,1
src.java.org.apache.cassandra.cli.CliUserHelp,0,1,0,0,1
test.unit.org.apache.cassandra.dht.AbstractBoundsTest,1,1,0,0,2
src.java.org.apache.cassandra.config.EncryptionOptions,0,1,0,0,1
src.java.org.apache.cassandra.cql.TermType,0,1,0,0,1
Pattern,0,1,0,0,1
test.unit.org.apache.cassandra.db.RemoveSubColumnTest,1,1,0,0,2
src.java.org.apache.cassandra.service.CassandraDaemon,1,1,0,0,2
IColumnIterator,0,1,0,0,1
src.java.org.apache.cassandra.streaming.StreamIn,1,1,0,0,2
TreeMap,1,1,0,0,2
SSTableLoader.OutputHandler,0,1,0,0,1
Multimap,1,1,0,0,2
src.java.org.apache.cassandra.db.migration.UpdateColumnFamily,1,1,0,0,2
src.java.org.apache.cassandra.db.ColumnFamilyStore$CacheType,1,1,0,0,2
INotification,0,1,0,0,1
examples.simple_authentication.src.org.apache.cassandra.auth.SimpleAuthenticator,0,1,0,0,1
Tag,1,1,0,0,2
interface.thrift.gen-java.org.apache.cassandra.thrift.Cassandra$add_result,1,1,0,0,2
